1|[Cześć], co słychać?|Hi, how's it going?
492|[Zawsze mogę na] nią [liczyć].|I can always rely on her.
493|[To zależy], kto jeszcze przyjdzie.|It depends on who else is coming.
494|[Jesteśmy] ze sobą [bardzo blisko].|We have a close relationship.
495|[Mam] z siostrą [dobre relacje].|I have a good relationship with my sister.
496|[Rozstał się ze] swoją dziewczyną.|He broke up with his girlfriend.
497|[Zerwała z nim].|She broke up (with him).
498|[Zakochałam się w] nim.|I fell in love with him.
499|[Zaręczyliśmy się]!|We got engaged!
500|[Spodziewają się] drugiego dziecka.|They're expecting their second child.
501|[Jestem z] ciebie [dumny].|I'm proud of you.
502|[Martwię się o] tatę.|I'm worried about my father.
503|[Opiekuje się] swoją chorą mamą.|He takes care of his sick mother.
504|[Dużo razem] robimy.|We do a lot together.
505|[Nie widziałem] jej od lat.|I haven't seen her in years.
506|[Wychowaliśmy się] razem.|We grew up together.
507|[Przypomina mi] mojego dziadka.|He reminds me of my grandpa.
508|[Bardzo tęsknię za] rodziną.|I miss my family a lot.
509|[Tęsknię za domem].|I'm homesick.
510|[Trzymamy się razem].|We stick together.
511|[Bardzo mi pomogła].|She helped me a lot.
512|[Chciałem ci podziękować].|I wanted to thank you.
513|[Zaprosił] mnie na kolację.|He invited me to dinner.
514|[Świetnie nam się] razem [rozmawiało].|We had a really good conversation.
515|[Pokłóciłem się] z nią.|I'm fighting with her.
516|[Przepraszam, że] byłem taki głośny.|I'm sorry I was so loud.
517|[Wybaczyłem ci].|I've forgiven you.
518|[Powinniśmy] znów coś [razem porobić].|We should do something together again.
519|[To] moja [najbliższa przyjaciółka].|She's my closest friend.
520|[On] potrafi [dobrze słuchać].|He's a good listener.
521|[Ona ma] świetne [poczucie humoru].|She has a great sense of humor.
522|[Zawsze dużo się razem śmiejemy].|We always laugh a lot together.
523|[Mogę] z nim [rozmawiać o wszystkim].|I can talk to him about anything.
524|Rodzice zawsze mnie [wspierali].|My parents have always supported me.
525|[W przyszłym miesiącu zostanie] ojcem.|He's becoming a father next month.
526|[Dzieci] szybko [urosły].|The kids grew up fast.
527|[Przeczytałem] dzieciom bajkę.|I read the kids a story.
528|[Jest] właśnie [w okresie dojrzewania].|He's going through puberty right now.
529|[Oddaliliśmy się] od siebie.|We've drifted apart.
530|[Jesteśmy rodziną patchworkową].|We're a blended family.
531|[To] mój [ojczym].|He's my stepfather.
532|[Moja teściowa] przyjeżdża w odwiedziny.|My mother-in-law is coming to visit.
533|[Jestem] całkiem [podobny do mamy].|I take completely after my mother.
534|[Dałem] mu [znać].|I let him know.
535|[Spotkaliśmy się] przypadkiem.|We met by chance.
536|[Straciliśmy ze sobą kontakt].|We lost touch.
537|[Działa mi na nerwy], ale go kocham.|He gets on my nerves, but I love him.
538|[Bardzo się do niej przywiązałem].|I've grown very fond of her.
539|[Nadajemy] na tych samych [falach].|We're on the same wavelength.
540|[Chemia] po prostu [jest].|The chemistry is just right.
541|[Jesteśmy] razem na dobre i na złe.|We stick together through thick and thin.
542|[Zostawił] mnie [na lodzie].|He let me down.
543|[Dała] mu [kosza].|She turned him down.
544|[Zawrócił] jej [w głowie].|He turned her head.
545|[Jestem] w niej po uszy [zabujany].|I have a huge crush on her.
546|[Jesteśmy w związku na odległość].|We're in a long-distance relationship.
547|[W końcu] sobie wszystko [wyjaśnili].|They finally talked things out.
548|[Nie chciałem] cię [zranić].|I didn't want to hurt you.
549|[Lody zostały przełamane].|The ice is broken.
550|[Jest czarną owcą] w rodzinie.|He's the black sheep of the family.
551|[Niedaleko pada jabłko od jabłoni].|The apple doesn't fall far from the tree.
552|[Owinęła sobie] tatę [wokół palca].|She has her father wrapped around her finger.
553|[Mieliśmy ostrą kłótnię].|We had a big fight.
554|[Rozmówiłem się] z nim [poważnie].|I confronted him.
555|[Zawsze jest] wobec mnie [szczery].|He's always honest with me.
556|[Nie znoszę] go.|I can't stand him.
557|[Jesteśmy] do siebie [bardzo podobni].|We're very similar.
558|[Mam wyrzuty sumienia].|I have a guilty conscience.
559|[Pomógł] mi [wyjść z tarapatów].|He helped me out.
560|[Dzieci] już się [wyprowadziły].|The kids have moved out.
561|[Mamy] wspólną [opiekę nad dziećmi].|We share custody.
562|[Oświadczył mi się]!|He proposed to me!
563|[Wystawiła] mnie [do wiatru].|She stood me up.
564|[Całkiem już o nim zapomniałam].|I'm completely over him.
565|[Zdradziła] go.|She cheated on him.
566|[Rozstaliśmy się w zgodzie].|We split up on good terms.
567|[Zależy] mi [na tobie].|You matter to me.
568|[Nikogo nie słucha].|He won't listen to anyone.
569|[Nigdy] cię [nie zapomnę].|I'll never forget you.
570|Moje drzwi są dla ciebie [zawsze otwarte].|My door is always open to you.
571|[Zawsze stoi za mną murem].|She always has my back.
572|[Wykiwał] ją.|He ripped her off.
573|[Krew nie woda].|Blood is thicker than water.
574|To u nas [rodzinne].|That runs in our family.
575|[Jaki ojciec, taki syn].|Like father, like son.
576|[Mówiąc między nami], nie mam zbyt dobrego zdania o jej nowym chłopaku.|Between you and me, I don't think much of her new boyfriend.
577|[Jesteśmy] ze sobą [mocno związani].|We're very close to each other.
578|[Ma] u mnie [plusa].|He's in my good books.
579|[Skreśliłem] go.|I'm done with him.
580|[Mam] z nim [jeszcze do pomówienia].|I have a bone to pick with him.
581|[Jesteśmy nierozłączni jak papużki].|We're inseparable.
582|[Nosi] go [na rękach].|She adores him.
583|[Jest] u żony [pod pantoflem].|He's henpecked by his wife.
584|[Potraktowała] go [chłodno].|She gave him the cold shoulder.
585|Ci dwaj [nie mogą się znieść].|Those two can't stand each other.
586|[Nie pierzemy brudów] publicznie.|We don't air our dirty laundry in public.
587|[To prawdziwy rodzinny człowiek].|He's a real family man.
588|[Ona jest skóra zdjęta z matki].|She's just like her mother.
589|[Powiedziałem] mu [prawdę prosto w oczy].|I told him the plain truth.
590|[Zaiskrzyło] między nami.|Sparks flew between us.
591|[Złamał] mi [serce].|He broke my heart.
592|[Jakoś] się [dotarli].|They pulled themselves together.
593|[To już przeszłość].|That's water under the bridge.
594|[Pogodziłem się] z nim.|I reconciled with him.
595|[Dzielimy] radości i smutki.|We share the good times and the bad.
596|[Przemówiła] dzieciom [do sumienia].|She appealed to the kids' conscience.
597|[Wżenił się] w bogatą rodzinę.|He married into money.
598|[Jesteśmy] sobie [bliżsi niż kiedykolwiek].|We're closer than ever.
599|Na to [nie pozwolę].|I won't put up with that.
600|[Jest w siódmym niebie].|She's on cloud nine.
601|[Spotykamy się] co roku [na rodzinnym zjeździe].|We meet every year for the family celebration.
602|Moi rodzice mieszkają niedaleko [od nas].|My parents live not far from us.
603|[Widujemy się] niestety [tylko w święta].|Unfortunately we only see each other on holidays.
604|[Pokłóciłem się] z siostrą.|I argued with my sister.
605|[Jest] najmłodszy [w rodzinie].|He's the youngest in the family.
606|[Jestem] średnim dzieckiem.|I'm the middle child.
607|[Moi dziadkowie są małżeństwem] od sześćdziesięciu lat.|My grandparents have been married for sixty years.
608|[Świętujemy] ich diamentowe gody.|We're celebrating their diamond wedding anniversary.
609|[Ona jest] moją matką chrzestną.|She's my godmother.
610|[Jest dla mnie] jak brat.|He's like a brother to me.
611|[Straciliśmy] kontakt.|We lost contact.
612|Niedawno [przypadkiem znów się spotkaliśmy].|We ran into each other again recently.
613|[Powierzyła] mi [swoją tajemnicę].|She confided a secret in me.
614|[Mogę] mu [powiedzieć wszystko].|I can tell him everything.
615|[Możesz] w sobotę [popilnować dzieci]?|Can you babysit on Saturday?
616|Dzieci [grzecznie się zachowywały].|The kids behaved well.
617|[Ma] dziś [szlaban].|He's grounded today.
618|Właśnie [zrobiła] prawo jazdy.|She just got her driver's license.
619|Mój syn niedługo się [wyprowadza].|My son is moving out soon.
620|[Urodziło] nam się drugie dziecko.|We had a second child.
621|Świetnie [się dogaduję z] teściami.|I get along great with my in-laws.
622|[Jest] po uszy [zakochana].|She's head over heels in love.
623|Wychodzimy dziś wieczorem [na miasto].|We're going out tonight.
624|[Masz] chłopaka?|Do you have a boyfriend?
625|Od miesiąca [jesteśmy parą].|We've been a couple for a month.
626|Chcę cię [przedstawić] moim rodzicom.|I'd like to introduce you to my parents.
627|Jestem [trochę zdenerwowany].|I'm a little nervous.
628|Poznaliśmy się [przez internet].|We met online.
629|Razem [wiele przeszliśmy].|We've been through a lot together.
630|To ona [trzyma rodzinę w całości].|She holds the family together.
631|Jest [benjaminkiem] w rodzinie.|He's the baby of the family.
632|Moja siostra to [cały tata].|My sister takes completely after our father.
633|Jesteśmy [zgranym zespołem].|We're a well-oiled team.
634|Ci dwaj są [nierozłączni].|The two of them are inseparable.
635|[Wyświadczył mi przysługę].|He did me a favor.
636|Jestem ci [coś winien].|I owe you one.
637|[Wiszę ci przysługę].|I owe you one.
638|Ona [ma świetne podejście do dzieci].|She's good with children.
639|Dzieci [wchodzą mu na głowę].|The kids walk all over him.
640|Stawiamy dzieciom [jasne granice].|We set clear boundaries for the kids.
641|Chcę [być dla nich wzorem].|I want to be a role model for them.
642|Jest [podobny do matki].|He takes after his mother.
643|Żyją [jak pies z kotem].|They fight like cats and dogs.
644|Atmosfera przy rodzinnym obiedzie była [napięta].|The atmosphere at the family dinner was tense.
645|[W końcu] wszystko sobie [wyjaśniliśmy].|We finally talked it through.
646|[Powiedziałem] mu [do słuchu].|I gave him a piece of my mind.
647|Ona [nie owija w bawełnę].|She doesn't mince her words.
648|Łatwo [się obraża].|He gets offended easily.
649|Jest [pamiętliwa].|She holds grudges.
650|Nie jestem [pamiętliwy].|I don't hold grudges.
651|[Zakopmy topór wojenny].|Let's bury the hatchet.
652|[Przeprosił mnie].|He apologized to me.
653|[Wybaczyłem mu], ale nie zapomniałem.|I've forgiven him, but not forgotten.
654|[Każdy poszedł w swoją stronę].|We went our separate ways.
655|Rozwód był [trudny dla wszystkich].|The divorce was hard on everyone.
656|Samotnie [wychowuje dzieci].|She's a single parent.
657|Jest [świeżo zakochany].|He's newly in love.
658|Ci dwoje [zakochali się na zabój].|The two of them fell head over heels in love.
659|[To była miłość od pierwszego wejrzenia].|It was love at first sight.
660|Są [jak dwie połówki jabłka].|They're inseparable.
661|[Oświadczył się] jej.|He proposed to her.
662|[Powiedziała tak]!|She said yes!
663|Bierzemy [ślub cywilny].|We're having a civil wedding.
664|Wesele było [huczne].|The wedding was a big party.
665|Spodziewamy się [dziecka].|We're expecting a baby.
666|Dziecko ma się urodzić [w marcu].|The baby is due in March.
667|Jestem [na urlopie rodzicielskim].|I'm on parental leave.
668|[Przespał całą noc].|He slept through the whole night.
669|[Ząbkuje] właśnie.|She's teething right now.
670|Mała [trochę boi się obcych].|The little one is a bit shy with strangers.
671|Jest [w fazie buntu dwulatka].|He's in the terrible twos.
672|Jest [w samym środku okresu dojrzewania].|She's in the middle of puberty.
673|Dzieci [mają już najgorsze za sobą].|The kids are past the hardest stage.
674|Jesteśmy [dumnymi dziadkami].|We're proud grandparents.
675|[Porzucił swoją rodzinę].|He abandoned his family.
676|[Na zmianę opiekujemy się] babcią.|We take turns looking after grandma.
677|Mieszka [w domu opieki].|She lives in a care home.
678|[Zmarł w zeszłym roku].|He passed away last year.
679|[Bardzo] nam go brakuje.|We miss him very much.
680|Pogrzeb jest [w piątek].|The funeral is on Friday.
681|Ona ma [wielkie serce].|She has a big heart.
682|To [wierny przyjaciel].|He's a loyal friend.
683|[Na niej] zawsze [można polegać].|You can always count on her.
684|[Prawdziwych przyjaciół] poznaje się [w biedzie].|A friend in need is a friend indeed.
685|Znamy się [jak łyse konie].|We know each other inside out.
686|Czuję się [u was jak w domu].|I feel at home with you.
687|Należysz [do rodziny].|You're part of the family.
688|[Długo się nie odzywaliśmy].|We haven't been in touch for a long time.
689|Odzywa się [tylko wtedy, kiedy czegoś potrzebuje].|She only gets in touch when she needs something.
690|[Nie daje znaku życia].|He hasn't been in touch.
691|To musi [zostać w rodzinie].|That has to stay in the family.
692|Zwołaliśmy [naradę rodzinną].|We held a family meeting.
693|Krewni przyjeżdżają [na święta].|The relatives are coming for Christmas.
694|Cieszę się [na ponowne spotkanie].|I'm looking forward to seeing everyone again.
695|Jesteśmy [rozsiani po świecie].|We're scattered far and wide.
696|Jest [wykapanym ojcem].|He's the spitting image of his father.
697|Ma [oczy po mamie].|She has her mother's eyes.
698|Jesteś [całym moim światem].|You're my everything.
699|[Śmiał się w kułak].|He laughed up his sleeve.
700|[Owinęła go sobie wokół małego palca].|She has him wrapped around her little finger.
701|Ci dwoje są [jak papużki nierozłączki], odkąd byli mali.|The two have been inseparable since they were little.
702|To [drażliwy temat] w naszej rodzinie.|That's a sore point in our family.
703|Nie lubię [palnąć gafy] na rodzinnych imprezach.|I don't like putting my foot in it at family parties.
704|Jest [kłopotliwym dzieckiem] w rodzinie.|He's the problem child of the family.
705|To ona [nosi spodnie] w tym domu.|She wears the trousers.
706|Pozwala [sobą rządzić].|He lets her boss him around.
707|Zawsze [cię wysłucham].|I'm always there to listen.
708|Możesz [zawsze się do mnie zwrócić].|You can turn to me any time.
709|[Dodała mi otuchy i wsparła mnie].|She backed me up.
710|[Stanął po mojej stronie].|He stood by me.
711|[Skoczylibyśmy za sobą w ogień].|We'd go through fire for each other.
712|[Zmyła mu głowę].|She read him the riot act.
713|[Musiał wysłuchać kazania].|He had to listen to a lecture.
714|[W domu są ciche dni].|There's trouble at home.
715|[U nich] panuje [napięta atmosfera].|There's a tense atmosphere at their place.
716|[Powiedzieliśmy sobie kilka gorzkich słów].|We gave each other a piece of our minds.
717|Są [na noże].|They're bitter enemies.
718|Nie mają [ze sobą nic wspólnego].|They have nothing in common.
719|To [człowiek od wszystkiego].|He's a jack of all trades.
720|To [dusza człowiek].|She's a kind soul.
721|Ma [złote serce].|He has a heart of gold.
722|Ona [nie jest głupia].|She's no fool.
723|To [stary podrywacz].|He's an old flirt.
724|[Robi] do niego [maślane oczy].|She's making eyes at him.
725|[Wpadła mu w oko].|He has his eye on her.
726|[Dała mu kosza].|She dumped him.
727|Ma [złamane serce].|He's lovesick.
728|Jest [zakochana po uszy].|She's head over heels in love.
729|Ci dwoje są [w siódmym niebie].|The two of them are in seventh heaven.
730|[Powiedzieli sobie sakramentalne tak].|They said "I do".
731|[Wżenił się w bogatą rodzinę].|He married into a wealthy family.
732|Małżeństwo [się rozpadło].|The marriage fell apart.
733|Są [w trakcie rozwodu].|They're going through a divorce.
734|Płaci [alimenty] na dzieci.|He pays child support.
735|Mają [wspólną opiekę nad dziećmi].|They have joint custody.
736|Dziecko kursuje [między rodzicami].|The child goes back and forth between both parents.
737|Jesteśmy [rodziną z niejednej parafii].|We're a colorful, mixed-up family.
738|[Krew] to [jednak nie woda].|Blood really is thicker than water.
