1|[Ahoj], jak se máš?|Hi, how's it going?
515|[Pohádala jsem se] s ní.|I'm fighting with her.
516|[Promiň, že] jsem byl tak hlučný.|I'm sorry I was so loud.
517|[Odpustila jsem ti].|I've forgiven you.
518|[Měli bychom] zase něco [podniknout spolu].|We should do something together again.
519|[Je to] moje [nejbližší kamarádka].|She's my closest friend.
520|[Umí] dobře [naslouchat].|He's a good listener.
521|[Má] skvělý [smysl pro humor].|She has a great sense of humor.
522|[Vždycky se] spolu [hodně nasmějeme].|We always laugh a lot together.
523|[S ním můžu mluvit o všem].|I can talk to him about anything.
524|Rodiče mě vždycky [podporovali].|My parents have always supported me.
525|Příští měsíc [bude tátou].|He's becoming a father next month.
526|[Děti] rychle [vyrostly].|The kids grew up fast.
527|[Přečetl jsem] dětem pohádku.|I read the kids a story.
528|Zrovna [je v pubertě].|He's going through puberty right now.
529|[Odcizili jsme se].|We've drifted apart.
530|Jsme [patchworková rodina].|We're a blended family.
531|[Je to] můj [nevlastní otec].|He's my stepfather.
532|[Moje tchyně] přijede na návštěvu.|My mother-in-law is coming to visit.
533|[Jsem] celá [po mámě].|I take completely after my mother.
534|[Dal jsem] mu [vědět].|I let him know.
535|[Potkali jsme se] náhodou.|We met by chance.
536|[Ztratili jsme se z očí].|We lost touch.
537|[Leze mi na nervy], ale miluju ho.|He gets on my nerves, but I love him.
538|[Přirostla mi k srdci].|I've grown very fond of her.
539|[Jsme na stejné vlně].|We're on the same wavelength.
540|[Chemie mezi námi] prostě [funguje].|The chemistry is just right.
541|[Jdeme spolu] v dobrém i ve zlém.|We stick together through thick and thin.
542|[Nechal] mě [ve štychu].|He let me down.
543|[Dala] mu [košem].|She turned him down.
544|[Zamotal] jí [hlavu].|He turned her head.
545|[Jsem do ní] úplně [zabouchnutý].|I have a huge crush on her.
546|[Máme vztah na dálku].|We're in a long-distance relationship.
547|Konečně [si to vyříkali].|They finally talked things out.
548|[Nechtěl jsem] ti [ublížit].|I didn't want to hurt you.
549|[Ledy se prolomily].|The ice is broken.
550|[Je černá ovce] rodiny.|He's the black sheep of the family.
551|[Jablko nepadá daleko od stromu].|The apple doesn't fall far from the tree.
552|[Otočila si] tátu [kolem prstu].|She has her father wrapped around her finger.
553|[Strašně jsme se pohádali].|We had a big fight.
554|[Řekl jsem] mu to [pěkně od plic].|I confronted him.
555|[Ke mně je] vždycky [upřímný].|He's always honest with me.
556|[Nemůžu] ho [vystát].|I can't stand him.
557|[Jsme si] hodně [podobní].|We're very similar.
558|[Mám výčitky svědomí].|I have a guilty conscience.
559|[Podal] mi [pomocnou ruku].|He helped me out.
560|[Děti už jsou] z domu.|The kids have moved out.
561|[Máme] společnou [péči] o děti.|We share custody.
562|[Požádal] mě [o ruku]!|He proposed to me!
563|[Nechala] mě [čekat a nepřišla].|She stood me up.
564|[Jsem z něj] úplně [venku].|I'm completely over him.
565|[Podváděla] ho.|She cheated on him.
566|[Rozešli jsme se v dobrém].|We split up on good terms.
567|[Záleží mi na tobě].|You matter to me.
568|[Nenechá si] od nikoho [nic říct].|He won't listen to anyone.
569|[Nikdy] na tebe [nezapomenu].|I'll never forget you.
570|Moje dveře jsou ti [vždycky otevřené].|My door is always open to you.
571|[Vždycky mi kryje záda].|She always has my back.
572|Pěkně ji [natáhl].|He ripped her off.
573|[Krev není voda].|Blood is thicker than water.
574|To máme [v rodině].|That runs in our family.
575|[Jaký otec, takový syn].|Like father, like son.
576|[Mezi námi], jejího nového přítele moc nemusím.|Between you and me, I don't think much of her new boyfriend.
577|[Jsme si] navzájem [hodně blízcí].|We're very close to each other.
578|[Je u mě dobře zapsaný].|He's in my good books.
579|[U mě] definitivně [skončil].|I'm done with him.
580|[S ním si ještě musím něco vyřídit].|I have a bone to pick with him.
581|[Jsme jedna ruka].|We're inseparable.
582|[Nosí] ho [na rukou].|She adores him.
583|[Je] pod [pantoflem] své ženy.|He's henpecked by his wife.
584|[Ukázala] mu [záda].|She gave him the cold shoulder.
585|Ti dva se [nemůžou ani cítit].|Those two can't stand each other.
586|[Nepereme] své [špinavé prádlo] na veřejnosti.|We don't air our dirty laundry in public.
587|[Je to pravý rodinný typ].|He's a real family man.
588|[Je] celá [máma].|She's just like her mother.
589|[Nalil jsem] mu [čistého vína].|I told him the plain truth.
590|[Přeskočila] mezi námi [jiskra].|Sparks flew between us.
591|[Zlomil] mi [srdce].|He broke my heart.
592|Nakonec [si] spolu [sedli].|They pulled themselves together.
593|[To je dávno zapomenuto].|That's water under the bridge.
594|[Usmířil jsem se] s ním.|I reconciled with him.
595|[Dělíme se] o radosti i starosti.|We share the good times and the bad.
596|[Domluvila] dětem [do duše].|She appealed to the kids' conscience.
597|[Přiženil se do bohaté rodiny].|He married into money.
598|[Jsme si bližší než kdy dřív].|We're closer than ever.
599|Tohle si [nenechám líbit].|I won't put up with that.
600|[Vznáší se v sedmém nebi].|She's on cloud nine.
601|[Scházíme se] každý rok [na rodinné oslavě].|We meet every year for the family celebration.
602|Rodiče bydlí kousek [od nás].|My parents live not far from us.
603|[Vídáme se] bohužel [jen o svátcích].|Unfortunately we only see each other on holidays.
604|[Pohádala jsem se] se sestrou.|I argued with my sister.
605|[Je] nejmladší [v rodině].|He's the youngest in the family.
606|[Jsem] prostřední dítě.|I'm the middle child.
607|[Moji prarodiče jsou] šedesát let [manželé].|My grandparents have been married for sixty years.
608|[Slavíme] jejich diamantovou svatbu.|We're celebrating their diamond wedding anniversary.
609|[Je to] moje kmotra.|She's my godmother.
610|[Je] pro mě jako [bratr].|He's like a brother to me.
611|[Ztratili jsme] spolu [kontakt].|We lost contact.
612|Nedávno [jsme se náhodou znovu potkali].|We ran into each other again recently.
613|[Svěřila] se mi [s tajemstvím].|She confided a secret in me.
614|[Můžu] mu [říct všechno].|I can tell him everything.
615|[Můžeš] v sobotu [hlídat]?|Can you babysit on Saturday?
616|Děti [se chovaly slušně].|The kids behaved well.
617|Dneska [má zaracha].|He's grounded today.
618|Zrovna [si udělala] řidičák.|She just got her driver's license.
619|Můj syn se brzy [odstěhuje].|My son is moving out soon.
620|[Narodilo se nám] druhé dítě.|We had a second child.
621|[Skvěle si rozumím s] tchánem a tchyní.|I get along great with my in-laws.
622|[Je] úplně [zamilovaná].|She's head over heels in love.
623|Dneska večer [jdeme ven].|We're going out tonight.
624|[Máš] přítele?|Do you have a boyfriend?
625|Už měsíc [jsme spolu].|We've been a couple for a month.
626|Chtěl bych tě [představit] svým rodičům.|I'd like to introduce you to my parents.
627|Jsem [trochu nervózní].|I'm a little nervous.
628|[Seznámili jsme se na internetu].|We met online.
629|[Hodně jsme toho spolu prožili].|We've been through a lot together.
630|Ona [drží rodinu pohromadě].|She holds the family together.
631|Je [nejmladší mazánek] rodiny.|He's the baby of the family.
632|Moje sestra je [celý táta].|My sister takes completely after our father.
633|Jsme [sehraný tým].|We're a well-oiled team.
634|Ti dva jsou [nerozluční].|The two of them are inseparable.
635|[Udělal mi laskavost].|He did me a favor.
636|[Mám] u tebe [dluh].|I owe you one.
637|[Máš to u mě].|I owe you one.
638|[Umí to s dětmi].|She's good with children.
639|Děti mu [skáčou po hlavě].|The kids walk all over him.
640|Dětem [stanovujeme jasné hranice].|We set clear boundaries for the kids.
641|Chci [jim být vzorem].|I want to be a role model for them.
642|[Je] celý [po mámě].|He takes after his mother.
643|Jsou [jako pes a kočka].|They fight like cats and dogs.
644|Nálada u rodinné večeře byla [napjatá].|The atmosphere at the family dinner was tense.
645|[Konečně jsme si to vyříkali].|We finally talked it through.
646|[Řekl jsem mu, co si myslím].|I gave him a piece of my mind.
647|[Nebere si servítky].|She doesn't mince her words.
648|[Hned se urazí].|He gets offended easily.
649|[Dlouho v sobě drží zášť].|She holds grudges.
650|[Nedržím v sobě zášť].|I don't hold grudges.
651|[Zakopejme válečnou sekeru].|Let's bury the hatchet.
652|[Omluvil se mi].|He apologized to me.
653|[Odpustil jsem mu], ale nezapomněl.|I've forgiven him, but not forgotten.
654|[Každý jsme šli svou cestou].|We went our separate ways.
655|Rozvod byl [těžký pro všechny].|The divorce was hard on everyone.
656|Je [samoživitelka].|She's a single parent.
657|Je [čerstvě zamilovaný].|He's newly in love.
658|Ti dva se [zamilovali až po uši].|The two of them fell head over heels in love.
659|[Byla to láska na první pohled].|It was love at first sight.
660|Jsou [jedno tělo, jedna duše].|They're inseparable.
661|[Požádal] ji [o ruku].|He proposed to her.
662|[Řekla ano]!|She said yes!
663|Bereme se [na úřadě].|We're having a civil wedding.
664|Svatba byla [velkolepá oslava].|The wedding was a big party.
665|[Čekáme přírůstek].|We're expecting a baby.
666|Miminko má přijít [v březnu].|The baby is due in March.
667|Jsem [na rodičovské].|I'm on parental leave.
668|[Prospal celou noc].|He slept through the whole night.
669|[Zrovna jí] rostou zoubky.|She's teething right now.
670|Malá se [trochu] bojí cizích lidí.|The little one is a bit shy with strangers.
671|Je [ve vzdorovitém období].|He's in the terrible twos.
672|Je [uprostřed puberty].|She's in the middle of puberty.
673|Děti už jsou [z nejhoršího venku].|The kids are past the hardest stage.
674|Jsme [hrdí prarodiče].|We're proud grandparents.
675|[Nechal svou rodinu na holičkách].|He abandoned his family.
676|[Střídáme se v péči o] babičku.|We take turns looking after grandma.
677|Bydlí [v domově pro seniory].|She lives in a care home.
678|[Loni zemřel].|He passed away last year.
679|[Strašně] nám chybí.|We miss him very much.
680|Pohřeb je [v pátek].|The funeral is on Friday.
681|Má [velké srdce].|She has a big heart.
682|Je to [věrný přítel].|He's a loyal friend.
683|[Na ni] je [vždycky spoleh].|You can always count on her.
684|[Pravé přátele] poznáš [v nouzi].|A friend in need is a friend indeed.
685|Známe se [jako své boty].|We know each other inside out.
686|[Cítím se u vás jako doma].|I feel at home with you.
687|Patříš [do rodiny].|You're part of the family.
688|[Dlouho jsme se neozvali].|We haven't been in touch for a long time.
689|Ozve se [jen, když něco potřebuje].|She only gets in touch when she needs something.
690|[Vůbec se neozývá].|He hasn't been in touch.
691|Tohle musí [zůstat v rodině].|That has to stay in the family.
692|Udělali jsme [rodinnou poradu].|We held a family meeting.
693|Příbuzní přijedou [na Vánoce].|The relatives are coming for Christmas.
694|Těším se, [až se zase uvidíme].|I'm looking forward to seeing everyone again.
695|Jsme [rozesetí po celém světě].|We're scattered far and wide.
696|Je [celý svůj otec].|He's the spitting image of his father.
697|Má [oči po mámě].|She has her mother's eyes.
698|Jsi [moje všechno].|You're my everything.
699|[Smál se do hrsti].|He laughed up his sleeve.
700|[Omotala si ho kolem malíčku].|She has him wrapped around her little finger.
701|Ti dva jsou [jedna duše] už od malička.|The two have been inseparable since they were little.
702|To je [citlivé místo] naší rodiny.|That's a sore point in our family.
703|Na rodinných oslavách [nerad šlapu vedle].|I don't like putting my foot in it at family parties.
704|Je [problémové dítě] rodiny.|He's the problem child of the family.
705|Ona [nosí kalhoty].|She wears the trousers.
706|Nechá se [od ní komandovat].|He lets her boss him around.
707|Mám pro tebe [vždycky otevřené ucho].|I'm always there to listen.
708|[Můžeš se na mě kdykoliv obrátit].|You can turn to me any time.
709|[Podržela] mě.|She backed me up.
710|[Stál při mně].|He stood by me.
711|[Skočili bychom] jeden za druhého [do ohně].|We'd go through fire for each other.
712|[Pořádně mu vyčinila].|She read him the riot act.
713|[Musel si vyslechnout kázání].|He had to listen to a lecture.
714|[Doma to skřípe].|There's trouble at home.
715|[U nich] je [dusno].|There's a tense atmosphere at their place.
716|[Pořádně jsme si to vyříkali].|We gave each other a piece of our minds.
717|Jsou [na nože].|They're bitter enemies.
718|[Nemají spolu nic společného].|They have nothing in common.
719|Je [všeuměl].|He's a jack of all trades.
720|Je [dobrá duše].|She's a kind soul.
721|Má [zlaté srdce].|He has a heart of gold.
722|[Není žádná hloupá].|She's no fool.
723|Je [starý sukničkář].|He's an old flirt.
724|[Dělá na něj oči].|She's making eyes at him.
725|[Padlo mu na ni oko].|He has his eye on her.
726|[Dala mu kopačky].|She dumped him.
727|Má [trápení v lásce].|He's lovesick.
728|Je [zamilovaná až po uši].|She's head over heels in love.
729|Ti dva se vznášejí [v sedmém nebi].|The two of them are in seventh heaven.
730|[Řekli si ano].|They said "I do".
731|[Přiženil se do bohaté rodiny].|He married into a wealthy family.
732|Manželství [se rozpadlo].|The marriage fell apart.
733|[Rozvádějí se].|They're going through a divorce.
734|Platí na děti [výživné].|He pays child support.
735|Mají [společnou péči].|They have joint custody.
736|Dítě střídá bydlení [u obou rodičů].|The child goes back and forth between both parents.
737|Jsme [pěkně pestře poskládaná rodina].|We're a colorful, mixed-up family.
738|[Krev prostě není voda].|Blood really is thicker than water.
739|Jsem [černá ovce], já vím.|I'm the black sheep, I know that.
740|Je [z jiného těsta] než zbytek rodiny.|He's not like the rest of the family.
741|Má to [v krvi].|It's in her blood.
742|[Jaký pán, takový krám].|Like master, like man.
743|Je [mámě jako by z oka vypadla].|She's the spitting image of her mother.
744|[Dostal jméno po dědovi].|He was named after his grandfather.
745|Rodinná tradice se [předává z generace na generaci].|The family tradition is passed down from generation to generation.
746|Rodinný podnik je [už tři generace v našich rukou].|The family business has been ours for three generations.
747|[Zdědili jsme dům].|We inherited the house.
748|Byly [spory o dědictví].|There was a dispute over the inheritance.
749|Byl [vyděděn].|He was disinherited.
750|[Přerušila styky s rodinou].|She broke off contact with her family.
751|[Zase jsme se sblížili].|We've grown closer again.
752|Vášně [opadly].|Things have calmed down.
753|[Udělali jsme za tím tlustou čáru].|We drew a line under it.
754|To je [dávno odpuštěno a zapomenuto].|That's long forgiven and forgotten.
755|[Dodnes jí to vyčítá].|He still holds it against her to this day.
756|[Ukončila s ním přátelství].|She ended the friendship with him.
757|Naše přátelství [přečkalo nejednu bouři].|Our friendship has weathered many a storm.
