1|[Hei], hvordan går det?|Hi, how's it going?
511|[Hun har hjulpet meg] mye.|She helped me a lot.
512|[Jeg ville takke deg].|I wanted to thank you.
513|[Han inviterte] meg på middag.|He invited me to dinner.
514|[Vi hadde en] skikkelig [god prat].|We had a really good conversation.
515|[Jeg er uvenner] med henne.|I'm fighting with her.
516|[Beklager at] jeg var så høylytt.|I'm sorry I was so loud.
517|[Jeg har tilgitt deg].|I've forgiven you.
518|[Vi burde] finne på noe [sammen] igjen snart.|We should do something together again.
519|[Hun er] min [nærmeste venninne].|She's my closest friend.
520|[Han er] en [god lytter].|He's a good listener.
521|[Hun har] en [fantastisk humor].|She has a great sense of humor.
522|[Vi ler] alltid [mye sammen].|We always laugh a lot together.
523|[Jeg kan snakke med] ham [om alt].|I can talk to him about anything.
524|Foreldrene mine har alltid [støttet] meg.|My parents have always supported me.
525|[Han blir far] neste måned.|He's becoming a father next month.
526|[Barna har] blitt [store] så fort.|The kids grew up fast.
527|[Jeg leste] en historie [høyt] for barna.|I read the kids a story.
528|[Han er] midt [i puberteten].|He's going through puberty right now.
529|[Vi har vokst fra hverandre].|We've drifted apart.
530|[Vi er] en [bonusfamilie].|We're a blended family.
531|[Han er stefaren] min.|He's my stepfather.
532|[Svigermoren min] kommer på besøk.|My mother-in-law is coming to visit.
533|[Jeg har slekta på moren min].|I take completely after my mother.
534|[Jeg har gitt] ham [beskjed].|I let him know.
535|[Vi traff hverandre] helt tilfeldig.|We met by chance.
536|[Vi har mistet kontakten].|We lost touch.
537|Han [går meg på nervene], men jeg elsker ham.|He gets on my nerves, but I love him.
538|[Jeg har blitt] veldig [glad i] henne.|I've grown very fond of her.
539|[Vi er] på [samme bølgelengde].|We're on the same wavelength.
540|[Kjemien stemmer] rett og slett.|The chemistry is just right.
541|[Vi holder sammen] gjennom tykt og tynt.|We stick together through thick and thin.
542|[Han har sviktet] meg.|He let me down.
543|[Hun har gitt ham kurven].|She turned him down.
544|[Han har snudd hodet på] henne.|He turned her head.
545|[Jeg er] helt [forelsket i henne].|I have a huge crush on her.
546|[Vi har] et [avstandsforhold].|We're in a long-distance relationship.
547|[De har] endelig [snakket ut].|They finally talked things out.
548|[Jeg ville ikke såre] deg.|I didn't want to hurt you.
549|[Isen er brutt].|The ice is broken.
550|[Han er] familiens [svarte får].|He's the black sheep of the family.
551|[Eplet faller ikke langt fra stammen].|The apple doesn't fall far from the tree.
552|[Hun har] faren sin [rundt lillefingeren].|She has her father wrapped around her finger.
553|[Vi hadde] en [skikkelig krangel].|We had a big fight.
554|[Jeg har konfrontert] ham.|I confronted him.
555|[Han er] alltid [ærlig mot] meg.|He's always honest with me.
556|[Jeg tåler ham ikke].|I can't stand him.
557|[Vi er veldig like].|We're very similar.
558|[Jeg har dårlig samvittighet].|I have a guilty conscience.
559|[Han har hjulpet meg ut av knipa].|He helped me out.
560|[Barna har] flyttet hjemmefra.|The kids have moved out.
561|[Vi har] delt [omsorg].|We share custody.
562|[Han har fridd] til meg!|He proposed to me!
563|[Hun har latt meg sitte og vente].|She stood me up.
564|[Jeg er] helt [over ham].|I'm completely over him.
565|[Hun har vært utro mot] ham.|She cheated on him.
566|[Vi har gått fra hverandre som venner].|We split up on good terms.
567|[Du betyr mye] for meg.|You matter to me.
568|[Han lar] seg [ikke fortelle noe].|He won't listen to anyone.
569|[Jeg kommer aldri til å glemme] deg.|I'll never forget you.
570|Døren min står [alltid åpen] for deg.|My door is always open to you.
571|[Hun stiller alltid opp] for meg.|She always has my back.
572|[Han har lurt] henne [trill rundt].|He ripped her off.
573|[Blod er tykkere enn vann].|Blood is thicker than water.
574|Det ligger [i familien] hos oss.|That runs in our family.
575|[Som far, så sønn].|Like father, like son.
576|[Mellom oss sagt], jeg har ikke mye til overs for den nye kjæresten hennes.|Between you and me, I don't think much of her new boyfriend.
577|[Vi står] hverandre [veldig nær].|We're very close to each other.
578|[Han står høyt i kurs] hos meg.|He's in my good books.
579|[Han er ferdig] hos meg.|I'm done with him.
580|[Jeg har en høne å plukke] med ham.|I have a bone to pick with him.
581|[Vi er helt uatskillelige].|We're inseparable.
582|[Hun bærer] ham [på gullstol].|She adores him.
583|[Han er under tøffelen] til kona si.|He's henpecked by his wife.
584|[Hun har gitt ham den kalde skulder].|She gave him the cold shoulder.
585|De to [tåler ikke trynet på] hverandre.|Those two can't stand each other.
586|[Vi vasker] ikke [skittentøyet] vårt offentlig.|We don't air our dirty laundry in public.
587|[Han er] et [ekte familiemenneske].|He's a real family man.
588|[Hun er helt lik moren sin].|She's just like her mother.
589|[Jeg har sagt det rett ut] til ham.|I told him the plain truth.
590|[Det har slått gnister] mellom oss.|Sparks flew between us.
591|[Han har knust hjertet] mitt.|He broke my heart.
592|[De har funnet tonen] igjen.|They pulled themselves together.
593|[Det er glemt og gravlagt].|That's water under the bridge.
594|[Jeg har forsonet meg] med ham.|I reconciled with him.
595|[Vi deler] både sorg og glede.|We share the good times and the bad.
596|[Hun har snakket] barna [til fornuft].|She appealed to the kids' conscience.
597|[Han har giftet seg til penger].|He married into money.
598|[Vi står] hverandre [nærmere enn noensinne].|We're closer than ever.
599|Det [finner jeg meg ikke i].|I won't put up with that.
600|[Hun svever på en rosa sky].|She's on cloud nine.
601|[Vi møtes] hvert år [til familiefesten].|We meet every year for the family celebration.
602|Foreldrene mine bor ikke langt [unna oss].|My parents live not far from us.
603|[Vi ser hverandre] dessverre [bare på helligdager].|Unfortunately we only see each other on holidays.
604|[Jeg har kranglet] med søsteren min.|I argued with my sister.
605|[Han er] den yngste [i familien].|He's the youngest in the family.
606|[Jeg er] mellombarnet.|I'm the middle child.
607|[Besteforeldrene mine har vært gift] i seksti år.|My grandparents have been married for sixty years.
608|[Vi feirer] diamantbryllupet deres.|We're celebrating their diamond wedding anniversary.
609|[Hun er] gudmoren min.|She's my godmother.
610|[Han er] som en bror [for meg].|He's like a brother to me.
611|[Vi har mistet] kontakten.|We lost contact.
612|[Vi har] nylig [truffet hverandre igjen helt tilfeldig].|We ran into each other again recently.
613|[Hun har betrodd meg en hemmelighet].|She confided a secret in me.
614|[Jeg kan fortelle] ham [alt].|I can tell him everything.
615|[Kan du være barnevakt] på lørdag?|Can you babysit on Saturday?
616|Barna [oppførte seg pent].|The kids behaved well.
617|[Han har husarrest] i dag.|He's grounded today.
618|Hun har nettopp [tatt] lappen.|She just got her driver's license.
619|Sønnen min skal snart [flytte hjemmefra].|My son is moving out soon.
620|Vi har [fått] et barn til.|We had a second child.
621|Jeg kommer [kjempegodt overens med] svigerforeldrene mine.|I get along great with my in-laws.
622|[Hun er] helt [forelsket].|She's head over heels in love.
623|Vi skal [ut] i kveld.|We're going out tonight.
624|[Har du] kjæreste?|Do you have a boyfriend?
625|Vi har vært [et par] i en måned.|We've been a couple for a month.
626|Jeg vil gjerne [presentere] deg for foreldrene mine.|I'd like to introduce you to my parents.
627|Jeg er [litt nervøs].|I'm a little nervous.
628|Vi ble [kjent på nettet].|We met online.
629|Vi har [vært gjennom mye] sammen.|We've been through a lot together.
630|Hun holder [familien sammen].|She holds the family together.
631|Han er [minstemann] i familien.|He's the baby of the family.
632|Søsteren min er [helt lik faren vår].|My sister takes completely after our father.
633|Vi er [et godt samkjørt team].|We're a well-oiled team.
634|De to er [uatskillelige].|The two of them are inseparable.
635|Han [gjorde meg en tjeneste].|He did me a favor.
636|Jeg skylder deg [en tjeneste].|I owe you one.
637|Du har [noe til gode hos meg].|I owe you one.
638|Hun er [flink med barn].|She's good with children.
639|Barna [danser rundt ham som de vil].|The kids walk all over him.
640|Vi setter [klare grenser] for barna.|We set clear boundaries for the kids.
641|Jeg vil [være et forbilde for dem].|I want to be a role model for them.
642|Han [slekter på moren sin].|He takes after his mother.
643|De er [som hund og katt].|They fight like cats and dogs.
644|Stemningen under familiemiddagen var [anspent].|The atmosphere at the family dinner was tense.
645|Vi har [endelig snakket ut].|We finally talked it through.
646|Jeg har [sagt ham min mening].|I gave him a piece of my mind.
647|Hun [tar ikke bladet fra munnen].|She doesn't mince her words.
648|Han blir [fort fornærmet].|He gets offended easily.
649|Hun er [langsint].|She holds grudges.
650|Jeg er [ikke langsint].|I don't hold grudges.
651|[La oss begrave stridsøksen].|Let's bury the hatchet.
652|Han har [bedt meg om unnskyldning].|He apologized to me.
653|Jeg har [tilgitt ham], men ikke glemt.|I've forgiven him, but not forgotten.
654|Vi har [gått hver vår vei].|We went our separate ways.
655|Skilsmissen var [tung for alle].|The divorce was hard on everyone.
656|Hun er [alenemor].|She's a single parent.
657|Han er [nyforelsket].|He's newly in love.
658|De to ble [hodestups forelsket].|The two of them fell head over heels in love.
659|[Det var kjærlighet ved første blikk].|It was love at first sight.
660|De er [som to erter i en belg].|They're inseparable.
661|Han [fridde] til henne.|He proposed to her.
662|Hun [sa ja]!|She said yes!
663|Vi gifter oss [borgerlig].|We're having a civil wedding.
664|Bryllupet var [en brakfest].|The wedding was a big party.
665|Vi [venter barn].|We're expecting a baby.
666|Babyen har termin [i mars].|The baby is due in March.
667|Jeg er [i foreldrepermisjon].|I'm on parental leave.
668|Han har [sovet hele natten].|He slept through the whole night.
669|[Hun] får tenner nå.|She's teething right now.
670|Den lille er [litt redd for fremmede].|The little one is a bit shy with strangers.
671|Han er [i trassalderen].|He's in the terrible twos.
672|Hun er [midt i puberteten].|She's in the middle of puberty.
673|Barna er [over det verste].|The kids are past the hardest stage.
674|Vi er [stolte besteforeldre].|We're proud grandparents.
675|Han har [forlatt familien sin].|He abandoned his family.
676|Vi [bytter på å ta oss av] bestemor.|We take turns looking after grandma.
677|Hun bor [på sykehjem].|She lives in a care home.
678|Han [døde i fjor].|He passed away last year.
679|Vi savner ham [veldig].|We miss him very much.
680|Begravelsen er [på fredag].|The funeral is on Friday.
681|Hun har [et stort hjerte].|She has a big heart.
682|Han er [en trofast venn].|He's a loyal friend.
683|[Hun] er [alltid til å stole på].|You can always count on her.
684|[Venner] kjennes [i nøden].|A friend in need is a friend indeed.
685|Vi kjenner hverandre [ut og inn].|We know each other inside out.
686|Jeg føler meg [hjemme hos dere].|I feel at home with you.
687|Du er [en del av familien].|You're part of the family.
688|Vi har [ikke hørt fra hverandre] på lenge.|We haven't been in touch for a long time.
689|Hun tar kontakt [bare når hun trenger noe].|She only gets in touch when she needs something.
690|Han [lar ikke høre fra seg].|He hasn't been in touch.
691|Det må [bli i familien].|That has to stay in the family.
692|Vi holdt [et familieråd].|We held a family meeting.
693|Slekta kommer [til jul].|The relatives are coming for Christmas.
694|Jeg gleder meg [til å se alle igjen].|I'm looking forward to seeing everyone again.
695|Vi er [spredt for alle vinder].|We're scattered far and wide.
696|Han er [prikk lik faren sin].|He's the spitting image of his father.
697|Hun har [morens øyne].|She has her mother's eyes.
698|Du er [alt for meg].|You're my everything.
699|Han [lo i skjegget].|He laughed up his sleeve.
700|Hun har [ham rundt lillefingeren].|She has him wrapped around her little finger.
701|De to har vært [som erteris] helt siden de var små.|The two have been inseparable since they were little.
702|Det er [et ømt punkt] i familien vår.|That's a sore point in our family.
703|Jeg liker [ikke å tråkke i salaten] i familieselskaper.|I don't like putting my foot in it at family parties.
704|Han er [familiens problembarn].|He's the problem child of the family.
705|Hun [bestemmer i huset].|She wears the trousers.
706|Han lar seg [kommandere rundt av henne].|He lets her boss him around.
707|Jeg har [alltid tid til å lytte] til deg.|I'm always there to listen.
708|Du kan [alltid komme til meg].|You can turn to me any time.
709|Hun har [stått bak meg].|She backed me up.
710|Han [holdt med meg].|He stood by me.
711|Vi går [gjennom ild og vann for hverandre].|We'd go through fire for each other.
712|Hun [leste ham teksten].|She read him the riot act.
713|Han måtte [høre på en skikkelig preken].|He had to listen to a lecture.
714|Det er [dårlig stemning i heimen].|There's trouble at home.
715|[Hos dem] er det [trykkende stemning].|There's a tense atmosphere at their place.
716|Vi har [sagt hverandre et par sannhetens ord].|We gave each other a piece of our minds.
717|De er [bitre fiender].|They're bitter enemies.
718|De har [ingenting til felles].|They have nothing in common.
719|Han er [en altmuligmann].|He's a jack of all trades.
720|Hun er [et gull av et menneske].|She's a kind soul.
721|Han har [et hjerte av gull].|He has a heart of gold.
722|Hun er [ikke tapt bak en vogn].|She's no fool.
723|Han er [en gammel sjarmør].|He's an old flirt.
724|Hun [gjør seg til] for ham.|She's making eyes at him.
725|Han har [kastet sine øyne på henne].|He has his eye on her.
726|Hun [ga ham sparken].|She dumped him.
727|Han har [kjærlighetssorg].|He's lovesick.
728|Hun er [opp over ørene forelsket].|She's head over heels in love.
729|De to svever [i den sjuende himmel].|The two of them are in seventh heaven.
730|De har [sagt ja til hverandre].|They said "I do".
731|Han har [giftet seg inn i en rik familie].|He married into a wealthy family.
732|Ekteskapet [har gått i stykker].|The marriage fell apart.
733|De er [midt i en skilsmisse].|They're going through a divorce.
734|Han betaler [barnebidrag].|He pays child support.
735|De har [felles foreldreansvar].|They have joint custody.
736|Barnet pendler [mellom begge foreldrene].|The child goes back and forth between both parents.
737|Vi er [en broket sammensatt familie].|We're a colorful, mixed-up family.
738|[Blod] er [nå en gang tykkere enn vann].|Blood really is thicker than water.
739|Jeg er [det svarte fåret], det vet jeg.|I'm the black sheep, I know that.
740|Han er [ulik resten av familien].|He's not like the rest of the family.
741|Det ligger [i blodet hennes].|It's in her blood.
742|[Som herre, så tjener].|Like master, like man.
743|Hun er [snytt ut av nesen på moren sin].|She's the spitting image of her mother.
744|Han ble [oppkalt etter bestefaren sin].|He was named after his grandfather.
