1|[Bok], kako si?|Hi, how's it going?
519|[Ona je] moja [najbliža prijateljica].|She's my closest friend.
520|[On zna] dobro [slušati].|He's a good listener.
521|[Ima] odličan [smisao za humor].|She has a great sense of humor.
522|[Uvijek se puno smijemo zajedno].|We always laugh a lot together.
523|[Mogu] s njim [razgovarati o svemu].|I can talk to him about anything.
524|Roditelji su me uvijek [podržavali].|My parents have always supported me.
525|[Postaje otac] idući mjesec.|He's becoming a father next month.
526|[Djeca su] brzo [odrasla].|The kids grew up fast.
527|[Pročitao sam] djeci priču.|I read the kids a story.
528|[On je] upravo [u pubertetu].|He's going through puberty right now.
529|[Udaljili smo se] jedno od drugoga.|We've drifted apart.
530|[Mi smo spojena obitelj].|We're a blended family.
531|[On je] moj [očuh].|He's my stepfather.
532|[Svekrva] mi dolazi u posjet.|My mother-in-law is coming to visit.
533|[Na mamu sam] skroz.|I take completely after my mother.
534|[Javio sam] mu.|I let him know.
535|[Sreli smo se] slučajno.|We met by chance.
536|[Izgubili smo se iz vida].|We lost touch.
537|[Ide mi na živce], ali volim ga.|He gets on my nerves, but I love him.
538|[Prirasla mi je srcu].|I've grown very fond of her.
539|[Na istoj smo valnoj duljini].|We're on the same wavelength.
540|[Kemija] jednostavno [štima].|The chemistry is just right.
541|[Idemo] zajedno [kroz dobro i zlo].|We stick together through thick and thin.
542|[Iznevjerio me].|He let me down.
543|[Dala mu je košaricu].|She turned him down.
544|[Zavrtio joj je glavu].|He turned her head.
545|[Totalno sam zaljubljen u nju].|I have a huge crush on her.
546|[Imamo vezu na daljinu].|We're in a long-distance relationship.
547|[Napokon su] sve [raščistili].|They finally talked things out.
548|[Nisam te htio povrijediti].|I didn't want to hurt you.
549|[Led je probijen].|The ice is broken.
550|[On je crna ovca] obitelji.|He's the black sheep of the family.
551|[Iver ne pada daleko od klade].|The apple doesn't fall far from the tree.
552|[Omotala je] oca [oko malog prsta].|She has her father wrapped around her finger.
553|[Imali smo žestoku svađu].|We had a big fight.
554|[Pozvao sam] ga [na odgovornost].|I confronted him.
555|[Prema meni je] uvijek [iskren].|He's always honest with me.
556|[Ne podnosim] ga.|I can't stand him.
557|[Jako smo slični].|We're very similar.
558|[Grize me savjest].|I have a guilty conscience.
559|[Priskočio mi je u pomoć].|He helped me out.
560|[Djeca su] se odselila.|The kids have moved out.
561|[Dijelimo skrbništvo].|We share custody.
562|[Zaprosio me]!|He proposed to me!
563|[Ispalila me].|She stood me up.
564|[Potpuno sam ga prebolio].|I'm completely over him.
565|[Prevarila] ga je.|She cheated on him.
566|[Rastali smo se u dobrim odnosima].|We split up on good terms.
567|[Stalo mi je do tebe].|You matter to me.
568|[Ne da si] ništa [reći].|He won't listen to anyone.
569|[Nikad] te [neću zaboraviti].|I'll never forget you.
570|Moja su ti vrata [uvijek otvorena].|My door is always open to you.
571|[Uvijek mi čuva leđa].|She always has my back.
572|[Izradio ju je].|He ripped her off.
573|[Krv nije voda].|Blood is thicker than water.
574|To nam je [u obitelji].|That runs in our family.
575|[Kakav otac, takav sin].|Like father, like son.
576|[Među nama rečeno], ne mislim baš puno o njezinom novom dečku.|Between you and me, I don't think much of her new boyfriend.
577|[Jako smo povezani].|We're very close to each other.
578|[Kod mene ima velik plus].|He's in my good books.
579|[Za mene je] on [gotov].|I'm done with him.
580|[S njim moram još raščistiti račune].|I have a bone to pick with him.
581|[Mi smo] kao [prst i nokat].|We're inseparable.
582|[Nosi] ga [na rukama].|She adores him.
583|[Žena ga drži pod papučom].|He's henpecked by his wife.
584|[Okrenula mu je leđa].|She gave him the cold shoulder.
585|Njih dvoje se [ne podnose].|Those two can't stand each other.
586|[Ne iznosimo prljavi veš] u javnost.|We don't air our dirty laundry in public.
587|[On je pravi obiteljski čovjek].|He's a real family man.
588|[Ona je pljunuta mama].|She's just like her mother.
589|[Natočio sam] mu [čistog vina].|I told him the plain truth.
590|[Frcale su iskre] među nama.|Sparks flew between us.
591|[Slomio mi je srce].|He broke my heart.
592|[Na kraju su se] nekako [složili].|They pulled themselves together.
593|[To je prošlost].|That's water under the bridge.
594|[Pomirio sam se] s njim.|I reconciled with him.
595|[Dijelimo] i dobro i zlo.|We share the good times and the bad.
596|[Dobro je] djeci [prodrmala savjest].|She appealed to the kids' conscience.
597|[Došao je na gotovo].|He married into money.
598|[Bliži smo] nego [ikad].|We're closer than ever.
599|To [neću trpjeti].|I won't put up with that.
600|[Ona je na sedmom nebu].|She's on cloud nine.
601|[Nalazimo se] svake godine [na obiteljskom slavlju].|We meet every year for the family celebration.
602|Moji roditelji žive nedaleko [od nas].|My parents live not far from us.
603|[Viđamo se] nažalost [samo za blagdane].|Unfortunately we only see each other on holidays.
604|[Posvađao sam se] sa sestrom.|I argued with my sister.
605|[On je] najmlađi [u obitelji].|He's the youngest in the family.
606|[Ja sam] srednje dijete.|I'm the middle child.
607|[Moji baka i djed] u braku su [već] šezdeset godina.|My grandparents have been married for sixty years.
608|[Slavimo] njihov dijamantni pir.|We're celebrating their diamond wedding anniversary.
609|[Ona je] moja kuma.|She's my godmother.
610|[On mi je] kao brat.|He's like a brother to me.
611|[Izgubili smo] kontakt.|We lost contact.
612|[Nedavno smo se slučajno ponovno sreli].|We ran into each other again recently.
613|[Povjerila] mi je [jednu tajnu].|She confided a secret in me.
614|[Mogu] mu [sve reći].|I can tell him everything.
615|[Možeš li] u subotu [čuvati djecu]?|Can you babysit on Saturday?
616|Djeca su se [lijepo ponašala].|The kids behaved well.
617|[Danas je kažnjen i ne smije van].|He's grounded today.
618|Upravo je [položila] vozački.|She just got her driver's license.
619|Moj sin se uskoro [odseljava].|My son is moving out soon.
620|[Dobili smo] drugo dijete.|We had a second child.
621|[Super se slažem s] punicom i puncem.|I get along great with my in-laws.
622|[Ona je] do ušiju [zaljubljena].|She's head over heels in love.
623|Večeras [izlazimo].|We're going out tonight.
624|[Imaš li] dečka?|Do you have a boyfriend?
625|Mjesec dana smo [u vezi].|We've been a couple for a month.
626|Htio bih te [upoznati] sa svojim roditeljima.|I'd like to introduce you to my parents.
627|[Malo sam nervozan].|I'm a little nervous.
628|[Upoznali smo se preko interneta].|We met online.
629|Prošli smo [svašta zajedno].|We've been through a lot together.
630|Ona [drži obitelj na okupu].|She holds the family together.
631|On je [mezimac] obitelji.|He's the baby of the family.
632|Moja sestra je [pljunuti tata].|My sister takes completely after our father.
633|Mi smo [uigrana ekipa].|We're a well-oiled team.
634|Njih dvoje su [nerazdvojni].|The two of them are inseparable.
635|[Učinio mi je uslugu].|He did me a favor.
636|Dugujem ti [nešto].|I owe you one.
637|[Imaš kod mene uslugu].|I owe you one.
638|Ona [zna s djecom].|She's good with children.
639|Djeca mu se [penju na glavu].|The kids walk all over him.
640|Djeci postavljamo [jasne granice].|We set clear boundaries for the kids.
641|Želim [im biti uzor].|I want to be a role model for them.
642|[Na mamu je] skroz.|He takes after his mother.
643|Oni su [kao pas i mačka].|They fight like cats and dogs.
644|Atmosfera na obiteljskom ručku bila je [napeta].|The atmosphere at the family dinner was tense.
645|[Napokon smo] sve [raspravili].|We finally talked it through.
646|[Rekao sam mu što mislim].|I gave him a piece of my mind.
647|Ona govori [bez dlake na jeziku].|She doesn't mince her words.
648|On se [brzo uvrijedi].|He gets offended easily.
649|Ona je [zlopamtilo].|She holds grudges.
650|Ja [nisam zlopamtilo].|I don't hold grudges.
651|[Zakopajmo ratnu sjekiru].|Let's bury the hatchet.
652|[Ispričao mi se].|He apologized to me.
653|[Oprostio sam mu], ali nisam zaboravio.|I've forgiven him, but not forgotten.
654|[Otišli smo svatko svojim putem].|We went our separate ways.
655|Razvod je bio [težak za sve].|The divorce was hard on everyone.
656|Ona je [samohrana majka].|She's a single parent.
657|On je [tek zaljubljen].|He's newly in love.
658|Njih dvoje su se [bezglavo zaljubili].|The two of them fell head over heels in love.
659|[Bila je to ljubav na prvi pogled].|It was love at first sight.
660|Oni su [duša i tijelo].|They're inseparable.
661|[Zaprosio ju je].|He proposed to her.
662|[Rekla je da]!|She said yes!
663|Vjenčat ćemo se [u matičnom uredu].|We're having a civil wedding.
664|Vjenčanje je bilo [pravo veliko slavlje].|The wedding was a big party.
665|Očekujemo [prinovu].|We're expecting a baby.
666|Beba dolazi [u ožujku].|The baby is due in March.
667|Na [roditeljskom sam dopustu].|I'm on parental leave.
668|[Prespavao je cijelu noć].|He slept through the whole night.
669|[Upravo joj] rastu zubići.|She's teething right now.
670|Mala se [malo] boji stranaca.|The little one is a bit shy with strangers.
671|On je [u fazi prkosa].|He's in the terrible twos.
672|Ona je [usred puberteta].|She's in the middle of puberty.
673|Djeca su [prošla najgore].|The kids are past the hardest stage.
674|Mi smo [ponosni baka i djed].|We're proud grandparents.
675|[Napustio je obitelj].|He abandoned his family.
676|[Naizmjence se brinemo za] baku.|We take turns looking after grandma.
677|Živi [u domu za starije].|She lives in a care home.
678|[Preminuo je prošle godine].|He passed away last year.
679|[Jako] nam nedostaje.|We miss him very much.
680|Sprovod je [u petak].|The funeral is on Friday.
681|Ona ima [veliko srce].|She has a big heart.
682|On je [vjeran prijatelj].|He's a loyal friend.
683|[Na nju] se [uvijek možeš osloniti].|You can always count on her.
684|[Pravi prijatelj] se poznaje [u nevolji].|A friend in need is a friend indeed.
685|Poznajemo se [u dušu].|We know each other inside out.
686|[Kod vas se osjećam kao kod kuće].|I feel at home with you.
687|Ti si [dio obitelji].|You're part of the family.
688|[Dugo se nismo javljali].|We haven't been in touch for a long time.
689|Javi se [samo kad joj nešto treba].|She only gets in touch when she needs something.
690|[Ništa se ne javlja].|He hasn't been in touch.
691|To mora [ostati u obitelji].|That has to stay in the family.
692|Održali smo [obiteljski sastanak].|We held a family meeting.
693|Rodbina dolazi [za Božić].|The relatives are coming for Christmas.
694|Veselim se [ponovnom susretu].|I'm looking forward to seeing everyone again.
695|[Raspršeni smo] po cijelom svijetu.|We're scattered far and wide.
696|On je [preslika svog oca].|He's the spitting image of his father.
697|Ima [mamine oči].|She has her mother's eyes.
698|Ti si [moje sve].|You're my everything.
699|[Smijao se u šaku].|He laughed up his sleeve.
700|[Omotala ga je oko malog prsta].|She has him wrapped around her little finger.
701|Njih dvoje su [kao prst i nokat] još od malih nogu.|The two have been inseparable since they were little.
702|To je [bolna točka] u našoj obitelji.|That's a sore point in our family.
703|Na obiteljskim slavljima [ne volim napraviti gaf].|I don't like putting my foot in it at family parties.
704|On je [problematično dijete] obitelji.|He's the problem child of the family.
705|Ona [nosi hlače] u kući.|She wears the trousers.
706|Dopušta da [ga ona komandira].|He lets her boss him around.
707|Za tebe [uvijek imam uho].|I'm always there to listen.
708|[Uvijek mi se možeš obratiti].|You can turn to me any time.
709|[Dala mi je podršku].|She backed me up.
710|[Stao je uz mene].|He stood by me.
711|[Jedno za drugo bismo skočili u vatru].|We'd go through fire for each other.
712|[Očitala mu je bukvicu].|She read him the riot act.
713|[Morao je slušati prodiku].|He had to listen to a lecture.
714|[Kućni mir je narušen].|There's trouble at home.
715|[Kod njih] je atmosfera [takva da se može rezati nožem].|There's a tense atmosphere at their place.
716|[Rekli smo si sve u lice].|We gave each other a piece of our minds.
717|Oni su [smrtni neprijatelji].|They're bitter enemies.
718|Oni [nemaju ništa zajedničko].|They have nothing in common.
719|On je [svaštar kojeg ima posvuda].|He's a jack of all trades.
720|Ona je [prava dobričina].|She's a kind soul.
721|On ima [zlatno srce].|He has a heart of gold.
722|Ona [nije pala s kruške].|She's no fool.
723|On je [stari ženskaroš].|He's an old flirt.
724|[Koketira s njim].|She's making eyes at him.
725|[Bacio je oko na nju].|He has his eye on her.
726|[Dala mu je nogu].|She dumped him.
727|[Pati od ljubavi].|He's lovesick.
728|[Zaljubljena je preko ušiju].|She's head over heels in love.
729|Njih dvoje lebde [na sedmom nebu].|The two of them are in seventh heaven.
730|[Rekli su si sudbonosno da].|They said "I do".
731|[Oženio se u bogatu obitelj].|He married into a wealthy family.
732|Brak [se raspao].|The marriage fell apart.
733|Oni su [u postupku razvoda].|They're going through a divorce.
734|Plaća [alimentaciju] za djecu.|He pays child support.
735|Imaju [zajedničko skrbništvo].|They have joint custody.
736|Dijete se seli [između oba roditelja].|The child goes back and forth between both parents.
737|Mi smo [šarolika, izmiješana obitelj].|We're a colorful, mixed-up family.
738|[Krv] ipak [nije voda].|Blood really is thicker than water.
739|Ja sam [crna ovca], to znam.|I'm the black sheep, I know that.
740|On [nimalo ne sliči na svoje].|He's not like the rest of the family.
741|To joj je [u krvi].|It's in her blood.
742|[Kakav gospodar, takav i sluga].|Like master, like man.
743|[Kao da je majci iz oka ispala].|She's the spitting image of her mother.
744|[Dobio je ime po djedu].|He was named after his grandfather.
745|Obiteljska tradicija [prenosi se s koljena na koljeno].|The family tradition is passed down from generation to generation.
746|Obiteljska tvrtka je [u našim rukama već tri generacije].|The family business has been ours for three generations.
747|[Naslijedili smo kuću].|We inherited the house.
748|Bilo je [svađe oko nasljedstva].|There was a dispute over the inheritance.
749|[Razbaštinjen je].|He was disinherited.
750|[Prekinula je sve veze s obitelji].|She broke off contact with her family.
751|[Ponovno smo se zbližili].|We've grown closer again.
752|Strasti [su se smirile].|Things have calmed down.
753|[Podvukli smo crtu].|We drew a line under it.
754|To je [davno oprošteno i zaboravljeno].|That's long forgiven and forgotten.
755|[Još joj to ni danas nije oprostio].|He still holds it against her to this day.
756|[Otkazala mu je prijateljstvo].|She ended the friendship with him.
757|Naše je prijateljstvo [preživjelo mnoge oluje].|Our friendship has weathered many a storm.
758|[Prošli smo kroz dobro i zlo].|We've been through thick and thin.
759|[S njim] možeš [konje krasti].|He's a great guy to have on your side.
760|Ona je [moja srodna duša].|She's my soulmate.
761|Razumije me [bez riječi].|He understands me without words.
762|[Na istoj smo valnoj duljini] otkad se znamo.|We've been on the same wavelength since we met.
763|Postao [mi je stranac].|He's become a stranger to me.
764|[Nemamo si više što reći].|We have nothing left to say to each other.
765|Prijateljstvo je [zamrlo].|The friendship fizzled out.
766|[Stara ljubav ne zaboravlja].|Old love never dies.
767|[Svaka ptica svome jatu leti].|Birds of a feather flock together.
768|[Suprotnosti se privlače].|Opposites attract.
769|[Tko se tuče, taj se voli].|Those who love each other tease each other.
770|[Daleko od očiju, daleko od srca].|Out of sight, out of mind.
