1|[Hej], hvordan går det?|Hi, how's it going?
511|[Hun har hjulpet] mig meget.|She helped me a lot.
512|[Jeg ville gerne sige tak til dig].|I wanted to thank you.
513|[Han har inviteret] mig ud at spise.|He invited me to dinner.
514|[Vi havde en] rigtig [god snak].|We had a really good conversation.
515|[Jeg er uvenner] med hende.|I'm fighting with her.
516|[Jeg er ked af, at] jeg larmede så meget.|I'm sorry I was so loud.
517|[Jeg har tilgivet dig].|I've forgiven you.
518|[Vi burde] snart [lave noget sammen] igen.|We should do something together again.
519|[Hun er] min [nærmeste veninde].|She's my closest friend.
520|[Han er] en [god lytter].|He's a good listener.
521|[Hun har] en [fantastisk humor].|She has a great sense of humor.
522|[Vi griner] altid [meget sammen].|We always laugh a lot together.
523|[Jeg kan tale om alt] med ham.|I can talk to him about anything.
524|Mine forældre har altid [støttet] mig.|My parents have always supported me.
525|[Han bliver far] i næste måned.|He's becoming a father next month.
526|[Børnene er] hurtigt [blevet store].|The kids grew up fast.
527|[Jeg har læst] en historie [højt] for børnene.|I read the kids a story.
528|[Han er] lige nu [i puberteten].|He's going through puberty right now.
529|[Vi er gledet fra hinanden].|We've drifted apart.
530|[Vi er] en [sammenbragt familie].|We're a blended family.
531|[Han er] min [stedfar].|He's my stepfather.
532|[Min svigermor] kommer på besøg.|My mother-in-law is coming to visit.
533|[Jeg slægter] helt [min mor på].|I take completely after my mother.
534|[Jeg har sagt det] til ham.|I let him know.
535|[Vi mødte] tilfældigvis [hinanden].|We met by chance.
536|[Vi mistede kontakten].|We lost touch.
537|Han [går mig på nerverne], men jeg elsker ham.|He gets on my nerves, but I love him.
538|[Jeg er blevet rigtig glad for] hende.|I've grown very fond of her.
539|[Vi er] på [bølgelængde].|We're on the same wavelength.
540|[Kemien passer] bare.|The chemistry is just right.
541|[Vi holder sammen] i tykt og tyndt.|We stick together through thick and thin.
542|[Han har svigtet] mig.|He let me down.
543|[Hun har givet ham en kurv].|She turned him down.
544|[Han har vendt hovedet på] hende.|He turned her head.
545|[Jeg er] helt [vild med hende].|I have a huge crush on her.
546|[Vi har] et [langdistanceforhold].|We're in a long-distance relationship.
547|[De har] endelig [snakket ud].|They finally talked things out.
548|[Jeg ville ikke såre] dig.|I didn't want to hurt you.
549|[Isen er brudt].|The ice is broken.
550|[Han er] familiens [sorte får].|He's the black sheep of the family.
551|[Æblet falder ikke langt fra stammen].|The apple doesn't fall far from the tree.
552|[Hun har] sin far [viklet om sin lillefinger].|She has her father wrapped around her finger.
553|[Vi har haft] et [voldsomt skænderi].|We had a big fight.
554|[Jeg har konfronteret] ham.|I confronted him.
555|[Han er] altid [ærlig over for] mig.|He's always honest with me.
556|[Jeg kan ikke fordrage] ham.|I can't stand him.
557|[Vi er meget ens].|We're very similar.
558|[Jeg har dårlig samvittighed].|I have a guilty conscience.
559|[Han har hjulpet mig på vej].|He helped me out.
560|[Børnene er flyttet] hjemmefra.|The kids have moved out.
561|[Vi har] fælles [forældremyndighed].|We share custody.
562|[Han har friet] til mig!|He proposed to me!
563|[Hun har brændt mig af].|She stood me up.
564|[Jeg er] helt [kommet over ham].|I'm completely over him.
565|[Hun har været ham utro].|She cheated on him.
566|[Vi gik fra hinanden som gode venner].|We split up on good terms.
567|[Du betyder] meget [for mig].|You matter to me.
568|[Han lader] sig [ikke sige noget].|He won't listen to anyone.
569|[Jeg vil aldrig glemme] dig.|I'll never forget you.
570|Min dør står [altid åben] for dig.|My door is always open to you.
571|[Hun bakker] mig [altid op].|She always has my back.
572|[Han har snydt hende råt].|He ripped her off.
573|[Blod er tykkere end vand].|Blood is thicker than water.
574|Det ligger [til familien] hos os.|That runs in our family.
575|[Som far, så søn].|Like father, like son.
576|[Mellem os sagt], jeg tænker ikke særlig meget om hendes nye kæreste.|Between you and me, I don't think much of her new boyfriend.
577|[Vi er meget knyttet] til hinanden.|We're very close to each other.
578|[Han er på god fod] med mig.|He's in my good books.
579|[Han er færdig] i mine øjne.|I'm done with him.
580|[Jeg har en høne at plukke] med ham.|I have a bone to pick with him.
581|[Vi er som ler og langhalm].|We're inseparable.
582|[Hun bærer] ham [på hænder].|She adores him.
583|[Han er under tøflen] hos sin kone.|He's henpecked by his wife.
584|[Hun har vist ham den kolde skulder].|She gave him the cold shoulder.
585|De to kan [ikke udstå hinanden].|Those two can't stand each other.
586|[Vi vasker] ikke vores [beskidte vasketøj] offentligt.|We don't air our dirty laundry in public.
587|[Han er] et [rigtigt familiemenneske].|He's a real family man.
588|[Hun er sin mor op ad dage].|She's just like her mother.
589|[Jeg har] fortalt ham [den rene sandhed].|I told him the plain truth.
590|[Det har sagt klik] mellem os.|Sparks flew between us.
591|[Han har knust mit hjerte].|He broke my heart.
592|[De har fundet ud af det sammen].|They pulled themselves together.
593|[Det er en saga blot].|That's water under the bridge.
594|[Jeg er blevet forsonet] med ham.|I reconciled with him.
595|[Vi deler] både glæder og sorger.|We share the good times and the bad.
596|[Hun har] talt børnene [til fornuft].|She appealed to the kids' conscience.
597|[Han har giftet sig til penge].|He married into money.
598|[Vi står] hinanden [nærmere end nogensinde].|We're closer than ever.
599|Det [finder jeg mig ikke i].|I won't put up with that.
600|[Hun svæver på en lyserød sky].|She's on cloud nine.
601|[Vi mødes] hvert år [til familiefesten].|We meet every year for the family celebration.
602|Mine forældre bor ikke langt [fra os].|My parents live not far from us.
603|[Vi ses] desværre [kun på helligdage].|Unfortunately we only see each other on holidays.
604|[Jeg har skændtes] med min søster.|I argued with my sister.
605|[Han er] den yngste [i familien].|He's the youngest in the family.
606|[Jeg er] mellembarnet.|I'm the middle child.
607|[Mine bedsteforældre har været gift] i tres år.|My grandparents have been married for sixty years.
608|[Vi fejrer] deres diamantbryllup.|We're celebrating their diamond wedding anniversary.
609|[Hun er] min gudmor.|She's my godmother.
610|[Han er] som en bror [for mig].|He's like a brother to me.
611|[Vi har mistet] kontakten.|We lost contact.
612|[Vi løb] tilfældigvis [ind i hinanden igen] forleden.|We ran into each other again recently.
613|[Hun har] betroet mig [en hemmelighed].|She confided a secret in me.
614|[Jeg kan fortælle ham alt].|I can tell him everything.
615|[Kan du passe børn] på lørdag?|Can you babysit on Saturday?
616|Børnene [opførte sig pænt].|The kids behaved well.
617|[Han har stuearrest] i dag.|He's grounded today.
618|Hun har lige [taget] kørekort.|She just got her driver's license.
619|Min søn [flytter] snart [hjemmefra].|My son is moving out soon.
620|Vi har [fået] et barn mere.|We had a second child.
621|Jeg har det [super godt med] mine svigerforældre.|I get along great with my in-laws.
622|[Hun er] helt [forelsket].|She's head over heels in love.
623|Vi [går i byen] i aften.|We're going out tonight.
624|[Har du] en kæreste?|Do you have a boyfriend?
625|Vi har været [kærester] i en måned.|We've been a couple for a month.
626|Jeg vil gerne [præsentere] dig for mine forældre.|I'd like to introduce you to my parents.
627|Jeg er [lidt nervøs].|I'm a little nervous.
628|Vi har [mødt hinanden online].|We met online.
629|Vi har [været igennem meget] sammen.|We've been through a lot together.
630|Hun holder [sammen på familien].|She holds the family together.
631|Han er familiens [lille mussebasse].|He's the baby of the family.
632|Min søster er [helt sin far].|My sister takes completely after our father.
633|Vi er [et velspillet hold].|We're a well-oiled team.
634|De to er [uadskillelige].|The two of them are inseparable.
635|Han har [gjort mig en tjeneste].|He did me a favor.
636|Jeg skylder dig [en tjeneste].|I owe you one.
637|Du har [en til gode hos mig].|I owe you one.
638|Hun er [god til børn].|She's good with children.
639|Børnene [løber om hjørner med] ham.|The kids walk all over him.
640|Vi sætter [klare grænser] for børnene.|We set clear boundaries for the kids.
641|Jeg vil gerne [være et forbillede for dem].|I want to be a role model for them.
642|Han [slægter helt sin mor på].|He takes after his mother.
643|De er [som hund og kat].|They fight like cats and dogs.
644|Stemningen ved familiemiddagen var [anspændt].|The atmosphere at the family dinner was tense.
645|Vi har [endelig fået snakket ud].|We finally talked it through.
646|Jeg har [sagt ham min mening].|I gave him a piece of my mind.
647|Hun [tager ikke et blad for munden].|She doesn't mince her words.
648|Han er [hurtigt fornærmet].|He gets offended easily.
649|Hun er [langsom til at glemme].|She holds grudges.
650|Jeg er [ikke langsindet].|I don't hold grudges.
651|[Lad os begrave stridsøksen].|Let's bury the hatchet.
652|Han har [sagt undskyld til mig].|He apologized to me.
653|Jeg har [tilgivet ham], men ikke glemt.|I've forgiven him, but not forgotten.
654|Vi er [gået hver til sit].|We went our separate ways.
655|Skilsmissen var [hård for alle].|The divorce was hard on everyone.
656|Hun er [alenemor].|She's a single parent.
657|Han er [nyforelsket].|He's newly in love.
658|De to er blevet [pladask forelskede].|The two of them fell head over heels in love.
659|[Det var kærlighed ved første blik].|It was love at first sight.
660|De er [som to ærter i en bælg].|They're inseparable.
661|Han har [friet til hende].|He proposed to her.
662|Hun har [sagt ja]!|She said yes!
663|Vi bliver [borgerligt viet].|We're having a civil wedding.
664|Brylluppet var [en brag af en fest].|The wedding was a big party.
665|Vi venter [en lille ny].|We're expecting a baby.
666|Babyen kommer [i marts].|The baby is due in March.
667|Jeg er [på barsel].|I'm on parental leave.
668|Han har [sovet hele natten igennem].|He slept through the whole night.
669|[Hun] får tænder lige nu.|She's teething right now.
670|Den lille er [lidt fremmedangst].|The little one is a bit shy with strangers.
671|Han er [i trodsalderen].|He's in the terrible twos.
672|Hun er [midt i puberteten].|She's in the middle of puberty.
673|Børnene er [ude over det værste].|The kids are past the hardest stage.
674|Vi er [stolte bedsteforældre].|We're proud grandparents.
675|Han har [ladt sin familie i stikken].|He abandoned his family.
676|Vi [skiftes til at tage os af] mormor.|We take turns looking after grandma.
677|Hun bor [på plejehjem].|She lives in a care home.
678|Han [døde sidste år].|He passed away last year.
679|Vi savner ham [meget].|We miss him very much.
680|Begravelsen er [på fredag].|The funeral is on Friday.
681|Hun har [et stort hjerte].|She has a big heart.
682|Han er [en trofast ven].|He's a loyal friend.
683|[Hun] er [altid til at stole på].|You can always count on her.
684|[Det er i nøden], man [kender sine venner].|A friend in need is a friend indeed.
685|Vi kender hinanden [ud og ind].|We know each other inside out.
686|Jeg føler mig [hjemme hos jer].|I feel at home with you.
687|Du hører [til familien].|You're part of the family.
688|Vi har [ikke hørt fra hinanden længe].|We haven't been in touch for a long time.
689|Hun ringer [kun, når hun skal bruge noget].|She only gets in touch when she needs something.
690|Han [lader ikke høre fra sig].|He hasn't been in touch.
691|Det skal [blive i familien].|That has to stay in the family.
692|Vi har holdt [familieråd].|We held a family meeting.
693|Slægten kommer [til jul].|The relatives are coming for Christmas.
694|Jeg glæder mig [til gensynet].|I'm looking forward to seeing everyone again.
695|Vi er [spredt for alle vinde].|We're scattered far and wide.
696|Han er [sin far op ad dage].|He's the spitting image of his father.
697|Hun har [sin mors øjne].|She has her mother's eyes.
698|Du er [mit et og alt].|You're my everything.
699|Han [grinede i skægget].|He laughed up his sleeve.
700|Hun har [ham viklet om sin lillefinger].|She has him wrapped around her little finger.
701|De to har været [som ler og langhalm], siden de var små.|The two have been inseparable since they were little.
702|Det er [et ømt punkt] i vores familie.|That's a sore point in our family.
703|Jeg vil [nødig træde i spinaten] til familiefester.|I don't like putting my foot in it at family parties.
704|Han er familiens [problembarn].|He's the problem child of the family.
705|Hun [bestemmer, hvor skabet skal stå].|She wears the trousers.
706|Han lader sig [kommandere rundt med af hende].|He lets her boss him around.
707|Jeg har [altid et åbent øre] for dig.|I'm always there to listen.
708|Du kan [altid komme til mig].|You can turn to me any time.
709|Hun har [bakket mig op].|She backed me up.
710|Han har [stået last og brast med mig].|He stood by me.
711|Vi går [gennem ild og vand for hinanden].|We'd go through fire for each other.
712|Hun har [læst ham og påskrevet].|She read him the riot act.
713|Han har [måttet høre en ordentlig skideballe].|He had to listen to a lecture.
714|Der er [dårlig stemning derhjemme].|There's trouble at home.
715|[Hos dem] er der [tykt til luft].|There's a tense atmosphere at their place.
716|Vi har [sagt hinanden ordentligt imod].|We gave each other a piece of our minds.
717|De er [bitre fjender].|They're bitter enemies.
718|De har [intet til fælles].|They have nothing in common.
719|Han er [en tusindkunstner].|He's a jack of all trades.
720|Hun er [et rigtig godt menneske].|She's a kind soul.
721|Han har [et hjerte af guld].|He has a heart of gold.
722|Hun er [ikke tabt bag en vogn].|She's no fool.
723|Han er [en gammel charmetrold].|He's an old flirt.
724|Hun [sender ham lange blikke].|She's making eyes at him.
725|Han har [kastet sine øjne på hende].|He has his eye on her.
726|Hun har [givet ham løbepas].|She dumped him.
727|Han har [kærestesorg].|He's lovesick.
728|Hun er [op over begge ører forelsket].|She's head over heels in love.
729|De to svæver [i den syvende himmel].|The two of them are in seventh heaven.
730|De har [sagt ja til hinanden].|They said "I do".
731|Han har [giftet sig ind i en rig familie].|He married into a wealthy family.
732|Ægteskabet er [gået i stykker].|The marriage fell apart.
733|De er [ved at blive skilt].|They're going through a divorce.
734|Han betaler [børnebidrag].|He pays child support.
735|De har [fælles forældremyndighed].|They have joint custody.
736|Barnet pendler [mellem begge forældre].|The child goes back and forth between both parents.
737|Vi er [en broget sammenbragt familie].|We're a colorful, mixed-up family.
738|[Blod] er [nu engang tykkere end vand].|Blood really is thicker than water.
739|Jeg er [det sorte får], det ved jeg godt.|I'm the black sheep, I know that.
