1|[Hallo], wie geht's?|Hi, how's it going?
482|[Wir streiten uns] manchmal.|We argue sometimes.
483|[Wir haben uns wieder vertragen].|We made up again.
484|[Ich freue mich auf] das Familienfest.|I'm looking forward to the family celebration.
485|[Unsere Kinder spielen] gern draußen.|Our kids like playing outside.
486|[Wir haben] ein Geschenk [für dich].|We have a present for you.
487|[Das ist] aber [lieb von dir]!|That's so sweet of you!
488|[Wie heißt] deine Freundin?|What's your girlfriend's name?
489|[Ich bin] mit ihr [befreundet].|I'm friends with her.
490|[Mein Cousin wohnt] im Ausland.|My cousin lives abroad.
491|[Wir kennen uns seit] der Schulzeit.|We've known each other since school.
492|[Ich kann mich immer auf] sie [verlassen].|I can always rely on her.
493|[Es kommt darauf an], wer sonst noch kommt.|It depends on who else is coming.
494|[Wir haben] ein [enges Verhältnis].|We have a close relationship.
495|[Ich habe] ein [gutes Verhältnis zu] meiner Schwester.|I have a good relationship with my sister.
496|[Er hat sich von] seiner Freundin [getrennt].|He broke up with his girlfriend.
497|[Sie hat Schluss gemacht].|She broke up (with him).
498|[Ich habe mich in] ihn [verliebt].|I fell in love with him.
499|[Wir haben uns verlobt]!|We got engaged!
500|[Sie erwarten] ihr zweites Kind.|They're expecting their second child.
501|[Ich bin stolz auf] dich.|I'm proud of you.
502|[Ich mache mir Sorgen um] meinen Vater.|I'm worried about my father.
503|[Er kümmert sich um] seine kranke Mutter.|He takes care of his sick mother.
504|[Wir unternehmen] viel [zusammen].|We do a lot together.
505|[Ich habe] sie seit Jahren [nicht mehr gesehen].|I haven't seen her in years.
506|[Wir sind] zusammen [aufgewachsen].|We grew up together.
507|[Er erinnert mich an] meinen Opa.|He reminds me of my grandpa.
508|[Ich vermisse] meine Familie [sehr].|I miss my family a lot.
509|[Ich habe Heimweh].|I'm homesick.
510|[Wir halten zusammen].|We stick together.
511|[Sie hat mir] sehr [geholfen].|She helped me a lot.
512|[Ich wollte mich bei dir bedanken].|I wanted to thank you.
513|[Er hat] mich zum Essen [eingeladen].|He invited me to dinner.
514|[Wir haben uns] total [gut unterhalten].|We had a really good conversation.
515|[Ich habe] mit ihr [Streit].|I'm fighting with her.
516|[Es tut mir leid, dass] ich so laut war.|I'm sorry I was so loud.
517|[Ich habe dir verziehen].|I've forgiven you.
518|[Wir sollten] mal wieder etwas [zusammen machen].|We should do something together again.
519|[Sie ist] meine [engste Freundin].|She's my closest friend.
520|[Er ist] ein [guter Zuhörer].|He's a good listener.
521|[Sie hat] einen [tollen Humor].|She has a great sense of humor.
522|[Wir lachen] immer [viel zusammen].|We always laugh a lot together.
523|[Ich kann] mit ihm [über alles reden].|I can talk to him about anything.
524|Meine Eltern haben mich immer [unterstützt].|My parents have always supported me.
525|[Er wird] nächsten Monat [Vater].|He's becoming a father next month.
526|[Die Kinder sind] schnell [groß geworden].|The kids grew up fast.
527|[Ich habe] den Kindern eine Geschichte [vorgelesen].|I read the kids a story.
528|[Er ist] gerade [in der Pubertät].|He's going through puberty right now.
529|[Wir haben] uns [auseinandergelebt].|We've drifted apart.
530|[Wir sind] eine [Patchworkfamilie].|We're a blended family.
531|[Er ist] mein [Stiefvater].|He's my stepfather.
532|[Meine Schwiegermutter] kommt zu Besuch.|My mother-in-law is coming to visit.
533|[Ich bin] ganz [nach meiner Mutter geraten].|I take completely after my mother.
534|[Ich habe] ihm [Bescheid gesagt].|I let him know.
535|[Wir haben uns] zufällig [getroffen].|We met by chance.
536|[Wir haben uns aus den Augen verloren].|We lost touch.
537|Er [geht mir auf die Nerven], aber ich liebe ihn.|He gets on my nerves, but I love him.
538|[Sie ist] mir [ans Herz gewachsen].|I've grown very fond of her.
539|[Wir sind] auf einer [Wellenlänge].|We're on the same wavelength.
540|[Die Chemie stimmt] einfach.|The chemistry is just right.
541|[Wir gehen] durch dick und dünn.|We stick together through thick and thin.
542|[Er hat] mich [im Stich gelassen].|He let me down.
543|[Sie hat] ihm [einen Korb gegeben].|She turned him down.
544|[Er hat] ihr [den Kopf verdreht].|He turned her head.
545|[Ich bin] total [in sie verknallt].|I have a huge crush on her.
546|[Wir führen] eine [Fernbeziehung].|We're in a long-distance relationship.
547|[Sie haben sich] endlich [ausgesprochen].|They finally talked things out.
548|[Ich wollte] dir [nicht wehtun].|I didn't want to hurt you.
549|[Das Eis ist gebrochen].|The ice is broken.
550|[Er ist] das [schwarze Schaf] der Familie.|He's the black sheep of the family.
551|[Der Apfel fällt nicht weit vom Stamm].|The apple doesn't fall far from the tree.
552|[Sie hat] ihren Vater [um den Finger gewickelt].|She has her father wrapped around her finger.
553|[Wir haben] einen [heftigen Streit] gehabt.|We had a big fight.
554|[Ich habe] ihn [zur Rede gestellt].|I confronted him.
555|[Er ist] mir [gegenüber] immer [ehrlich].|He's always honest with me.
556|[Ich kann] ihn [nicht ausstehen].|I can't stand him.
557|[Wir sind] uns [sehr ähnlich].|We're very similar.
558|[Ich habe] ein [schlechtes Gewissen].|I have a guilty conscience.
559|[Er hat] mir [unter die Arme gegriffen].|He helped me out.
560|[Die Kinder sind] aus dem Haus.|The kids have moved out.
561|[Wir haben] das [Sorgerecht] geteilt.|We share custody.
562|[Er hat] mir [einen Heiratsantrag] gemacht!|He proposed to me!
563|[Sie hat] mich [versetzt].|She stood me up.
564|[Ich bin] total [über ihn hinweg].|I'm completely over him.
565|[Sie hat] ihn [betrogen].|She cheated on him.
566|[Wir haben] uns [im Guten getrennt].|We split up on good terms.
567|[Du bist] mir [wichtig].|You matter to me.
568|[Er lässt] sich [nichts sagen].|He won't listen to anyone.
569|[Ich werde] dich [nie vergessen].|I'll never forget you.
570|Meine Tür steht dir [immer offen].|My door is always open to you.
571|[Sie hält] mir [immer den Rücken frei].|She always has my back.
572|[Er hat] sie [über den Tisch gezogen].|He ripped her off.
573|[Blut ist dicker als Wasser].|Blood is thicker than water.
574|Das liegt bei uns [in der Familie].|That runs in our family.
575|[Wie der Vater, so der Sohn].|Like father, like son.
576|[Unter uns gesagt], ich halte nicht viel von ihrem neuen Freund.|Between you and me, I don't think much of her new boyfriend.
577|[Wir sind] einander [sehr verbunden].|We're very close to each other.
578|[Er hat] bei mir [einen Stein im Brett].|He's in my good books.
579|[Er ist] bei mir [unten durch].|I'm done with him.
580|[Ich habe] mit ihm [noch ein Hühnchen zu rupfen].|I have a bone to pick with him.
581|[Wir sind] wie [Pech und Schwefel].|We're inseparable.
582|[Sie trägt] ihn [auf Händen].|She adores him.
583|[Er steht] bei seiner Frau [unter dem Pantoffel].|He's henpecked by his wife.
584|[Sie hat] ihm [die kalte Schulter gezeigt].|She gave him the cold shoulder.
585|Die beiden können sich [nicht riechen].|Those two can't stand each other.
586|[Wir waschen] unsere [schmutzige Wäsche] nicht in der Öffentlichkeit.|We don't air our dirty laundry in public.
587|[Er ist] ein [echter Familienmensch].|He's a real family man.
588|[Sie ist] ganz [die Mutter].|She's just like her mother.
589|[Ich habe] ihm [reinen Wein eingeschenkt].|I told him the plain truth.
590|[Es hat] zwischen uns [gefunkt].|Sparks flew between us.
591|[Er hat] mir [das Herz gebrochen].|He broke my heart.
592|[Sie haben] sich [zusammengerauft].|They pulled themselves together.
593|[Das ist Schnee von gestern].|That's water under the bridge.
594|[Ich habe] mich mit ihm [ausgesöhnt].|I reconciled with him.
595|[Wir teilen] Freud und Leid.|We share the good times and the bad.
596|[Sie hat] den Kindern [ins Gewissen geredet].|She appealed to the kids' conscience.
597|[Er hat] sich [ins gemachte Nest gesetzt].|He married into money.
598|[Wir stehen] uns [näher denn je].|We're closer than ever.
599|Das lasse ich mir [nicht bieten].|I won't put up with that.
600|[Sie schwebt auf Wolke sieben].|She's on cloud nine.
601|[Wir treffen uns] jedes Jahr [zum Familienfest].|We meet every year for the family celebration.
602|Meine Eltern wohnen nicht weit [von uns entfernt].|My parents live not far from us.
603|[Wir sehen uns] leider [nur an Feiertagen].|Unfortunately we only see each other on holidays.
604|[Ich habe] mich mit meiner Schwester [gestritten].|I argued with my sister.
605|[Er ist] der Jüngste [in der Familie].|He's the youngest in the family.
606|[Ich bin] das mittlere Kind.|I'm the middle child.
607|[Meine Großeltern sind] seit sechzig Jahren [verheiratet].|My grandparents have been married for sixty years.
608|[Wir feiern] ihre diamantene Hochzeit.|We're celebrating their diamond wedding anniversary.
609|[Sie ist] meine Patentante.|She's my godmother.
610|[Er ist] wie ein Bruder [für mich].|He's like a brother to me.
611|[Wir haben] den Kontakt [verloren].|We lost contact.
612|[Wir haben] uns neulich [zufällig wiedergesehen].|We ran into each other again recently.
613|[Sie hat] mir [ein Geheimnis anvertraut].|She confided a secret in me.
614|[Ich kann] ihm [alles erzählen].|I can tell him everything.
615|[Kannst du] am Samstag [babysitten]?|Can you babysit on Saturday?
616|Die Kinder haben sich [gut benommen].|The kids behaved well.
617|[Er hat] heute [Hausarrest].|He's grounded today.
618|Sie hat gerade ihren Führerschein [gemacht].|She just got her driver's license.
619|Mein Sohn zieht bald [aus].|My son is moving out soon.
620|Wir haben ein zweites Kind [bekommen].|We had a second child.
621|Ich verstehe mich [super mit] meinen Schwiegereltern.|I get along great with my in-laws.
622|[Sie ist] total [verliebt].|She's head over heels in love.
623|Wir gehen heute Abend [aus].|We're going out tonight.
624|[Hast du] einen Freund?|Do you have a boyfriend?
625|Wir sind seit einem Monat [ein Paar].|We've been a couple for a month.
626|Ich möchte dich meinen Eltern [vorstellen].|I'd like to introduce you to my parents.
627|Ich bin [ein bisschen aufgeregt].|I'm a little nervous.
628|Wir haben uns [online kennengelernt].|We met online.
629|Wir haben [eine Menge durchgemacht].|We've been through a lot together.
630|Sie hält [die Familie zusammen].|She holds the family together.
631|Er ist [das Nesthäkchen] der Familie.|He's the baby of the family.
632|Meine Schwester ist [ganz der Vater].|My sister takes completely after our father.
633|Wir sind [ein eingespieltes Team].|We're a well-oiled team.
634|Die beiden sind [unzertrennlich].|The two of them are inseparable.
635|Er hat [mir einen Gefallen getan].|He did me a favor.
636|Ich schulde dir [etwas].|I owe you one.
637|Du hast [was gut bei mir].|I owe you one.
638|Sie kann [gut mit Kindern umgehen].|She's good with children.
639|Die Kinder tanzen ihm [auf der Nase herum].|The kids walk all over him.
640|Wir setzen den Kindern [klare Grenzen].|We set clear boundaries for the kids.
641|Ich will [ihnen ein Vorbild sein].|I want to be a role model for them.
642|Er kommt [ganz nach seiner Mutter].|He takes after his mother.
643|Sie sind [wie Hund und Katz].|They fight like cats and dogs.
644|Die Stimmung beim Familienessen war [angespannt].|The atmosphere at the family dinner was tense.
645|Wir haben uns [endlich ausgesprochen].|We finally talked it through.
646|Ich habe ihm [meine Meinung gesagt].|I gave him a piece of my mind.
647|Sie nimmt [kein Blatt vor den Mund].|She doesn't mince her words.
648|Er ist [schnell eingeschnappt].|He gets offended easily.
649|Sie ist [nachtragend].|She holds grudges.
650|Ich bin [nicht nachtragend].|I don't hold grudges.
651|[Lass uns das Kriegsbeil begraben].|Let's bury the hatchet.
652|Er hat sich [bei mir entschuldigt].|He apologized to me.
653|Ich habe [ihm verziehen], aber nicht vergessen.|I've forgiven him, but not forgotten.
654|Wir sind [getrennte Wege gegangen].|We went our separate ways.
655|Die Scheidung war [schwierig für alle].|The divorce was hard on everyone.
656|Sie ist [alleinerziehend].|She's a single parent.
657|Er ist [frisch verliebt].|He's newly in love.
658|Die zwei haben sich [Hals über Kopf verliebt].|The two of them fell head over heels in love.
659|[Es war Liebe auf den ersten Blick].|It was love at first sight.
660|Sie sind [ein Herz und eine Seele].|They're inseparable.
661|Er hat ihr [einen Antrag gemacht].|He proposed to her.
662|Sie hat [Ja gesagt]!|She said yes!
663|Wir heiraten [standesamtlich].|We're having a civil wedding.
664|Die Hochzeit war [ein rauschendes Fest].|The wedding was a big party.
665|Wir erwarten [Nachwuchs].|We're expecting a baby.
666|Das Baby kommt [im März].|The baby is due in March.
667|Ich bin [in Elternzeit].|I'm on parental leave.
668|Er hat [die ganze Nacht durchgeschlafen].|He slept through the whole night.
669|[Sie] zahnt gerade.|She's teething right now.
670|Die Kleine fremdelt [ein bisschen].|The little one is a bit shy with strangers.
671|Er ist [in der Trotzphase].|He's in the terrible twos.
672|Sie ist [mitten in der Pubertät].|She's in the middle of puberty.
673|Die Kinder sind [aus dem Gröbsten raus].|The kids are past the hardest stage.
674|Wir sind [stolze Großeltern].|We're proud grandparents.
675|Er hat [seine Familie im Stich gelassen].|He abandoned his family.
676|Wir kümmern uns [abwechselnd um] Oma.|We take turns looking after grandma.
677|Sie lebt [im Pflegeheim].|She lives in a care home.
678|Er ist [letztes Jahr verstorben].|He passed away last year.
679|Wir vermissen ihn [sehr].|We miss him very much.
680|Die Beerdigung ist [am Freitag].|The funeral is on Friday.
681|Sie hat [ein großes Herz].|She has a big heart.
682|Er ist [ein treuer Freund].|He's a loyal friend.
683|[Auf sie] ist [immer Verlass].|You can always count on her.
684|[Echte Freunde] erkennt man [in der Not].|A friend in need is a friend indeed.
685|Wir kennen uns [in- und auswendig].|We know each other inside out.
686|Ich fühle mich [bei euch wie zu Hause].|I feel at home with you.
687|Du gehörst [zur Familie].|You're part of the family.
688|Wir haben [uns lange nicht gemeldet].|We haven't been in touch for a long time.
689|Sie meldet sich [nur, wenn sie etwas braucht].|She only gets in touch when she needs something.
690|Er lässt [nichts von sich hören].|He hasn't been in touch.
691|Das muss [in der Familie bleiben].|That has to stay in the family.
692|Wir haben [einen Familienrat] gehalten.|We held a family meeting.
693|Die Verwandtschaft kommt [zu Weihnachten].|The relatives are coming for Christmas.
694|Ich freue mich [auf das Wiedersehen].|I'm looking forward to seeing everyone again.
695|Wir sind [weit verstreut].|We're scattered far and wide.
696|Er ist [das Ebenbild seines Vaters].|He's the spitting image of his father.
697|Sie hat [die Augen ihrer Mutter].|She has her mother's eyes.
698|Du bist [mein Ein und Alles].|You're my everything.
699|Er hat [sich ins Fäustchen gelacht].|He laughed up his sleeve.
700|Sie hat [ihn um den kleinen Finger gewickelt].|She has him wrapped around her little finger.
701|Die beiden sind [ein Herz und eine Seele], seit sie klein sind.|The two have been inseparable since they were little.
702|Das ist [ein wunder Punkt] in unserer Familie.|That's a sore point in our family.
703|Ich trete [nicht gern in Fettnäpfchen] bei Familienfeiern.|I don't like putting my foot in it at family parties.
704|Er ist [das Sorgenkind] der Familie.|He's the problem child of the family.
705|Sie hat [die Hosen an].|She wears the trousers.
706|Er lässt sich [von ihr herumkommandieren].|He lets her boss him around.
707|Ich habe [ein offenes Ohr] für dich.|I'm always there to listen.
708|Du kannst [dich jederzeit an mich wenden].|You can turn to me any time.
709|Sie hat mir [den Rücken gestärkt].|She backed me up.
710|Er hat [mir die Stange gehalten].|He stood by me.
711|Wir gehen [füreinander durchs Feuer].|We'd go through fire for each other.
