1|[Salut], ce mai faci?|Hi, how's it going?
514|[Am stat] super [frumos de vorbă].|We had a really good conversation.
515|[Sunt certat] cu ea.|I'm fighting with her.
516|[Îmi pare rău că] am fost atât de gălăgios.|I'm sorry I was so loud.
517|[Te-am iertat].|I've forgiven you.
518|[Ar trebui să] mai [facem ceva împreună].|We should do something together again.
519|[E cea mai bună prietenă] a mea.|She's my closest friend.
520|[E] un [bun ascultător].|He's a good listener.
521|[Are] un [simț al umorului grozav].|She has a great sense of humor.
522|[Râdem] mereu [mult împreună].|We always laugh a lot together.
523|[Pot să vorbesc] cu el [despre orice].|I can talk to him about anything.
524|Părinții mei m-au [susținut] mereu.|My parents have always supported me.
525|[Devine tată] luna viitoare.|He's becoming a father next month.
526|[Copiii au crescut] repede.|The kids grew up fast.
527|[Le-am citit] copiilor o poveste.|I read the kids a story.
528|[E] acum [la pubertate].|He's going through puberty right now.
529|[Ne-am înstrăinat] unul de altul.|We've drifted apart.
530|[Suntem] o [familie reîntregită].|We're a blended family.
531|[El e tatăl meu vitreg].|He's my stepfather.
532|[Soacra mea] vine în vizită.|My mother-in-law is coming to visit.
533|[Am ieșit] leit [după mama].|I take completely after my mother.
534|[L-am anunțat].|I let him know.
535|[Ne-am întâlnit din întâmplare].|We met by chance.
536|[Ne-am pierdut din vedere].|We lost touch.
537|Mă [scoate din sărite], dar îl iubesc.|He gets on my nerves, but I love him.
538|[Mi-a intrat la suflet].|I've grown very fond of her.
539|[Suntem] pe aceeași [lungime de undă].|We're on the same wavelength.
540|Pur și simplu [se potrivește chimia].|The chemistry is just right.
541|[Suntem] alături unul de altul [la bine și la greu].|We stick together through thick and thin.
542|[M-a lăsat baltă].|He let me down.
543|[L-a refuzat].|She turned him down.
544|[I-a sucit mințile].|He turned her head.
545|[Sunt] complet [topit după ea].|I have a huge crush on her.
546|[Avem] o [relație la distanță].|We're in a long-distance relationship.
547|[Și-au lămurit] în sfârșit [lucrurile].|They finally talked things out.
548|[Nu voiam să] te [rănesc].|I didn't want to hurt you.
549|[S-a spart gheața].|The ice is broken.
550|[E oaia neagră] a familiei.|He's the black sheep of the family.
551|[Așchia nu sare departe de trunchi].|The apple doesn't fall far from the tree.
552|[Îl învârte] pe tatăl ei [pe degete].|She has her father wrapped around her finger.
553|[Am avut] o [ceartă urâtă].|We had a big fight.
554|[I-am cerut socoteală].|I confronted him.
555|[E] mereu [sincer cu mine].|He's always honest with me.
556|[Nu-l suport].|I can't stand him.
557|[Semănăm foarte mult].|We're very similar.
558|[Am mustrări de conștiință].|I have a guilty conscience.
559|[M-a ajutat la nevoie].|He helped me out.
560|[Copiii au plecat] de acasă.|The kids have moved out.
561|[Avem custodie comună].|We share custody.
562|[M-a cerut în căsătorie]!|He proposed to me!
563|[M-a lăsat să aștept degeaba].|She stood me up.
564|[L-am uitat] complet.|I'm completely over him.
565|[L-a înșelat].|She cheated on him.
566|[Ne-am despărțit în termeni buni].|We split up on good terms.
567|[Ești important] pentru mine.|You matter to me.
568|[Nu ascultă] de nimeni.|He won't listen to anyone.
569|[Nu te voi uita niciodată].|I'll never forget you.
570|Ușa mea îți e [mereu deschisă].|My door is always open to you.
571|[Mă sprijină mereu].|She always has my back.
572|[A tras-o pe sfoară].|He ripped her off.
573|[Sângele apă nu se face].|Blood is thicker than water.
574|Asta e [de familie] la noi.|That runs in our family.
575|[Cum e tatăl, așa e și fiul].|Like father, like son.
576|[Între noi fie vorba], nu am o părere prea bună despre noul ei prieten.|Between you and me, I don't think much of her new boyfriend.
577|[Suntem foarte legați] unul de altul.|We're very close to each other.
578|[Are trecere] la mine.|He's in my good books.
579|[Am terminat-o] cu el.|I'm done with him.
580|[Am o socoteală de încheiat] cu el.|I have a bone to pick with him.
581|[Suntem nedespărțiți].|We're inseparable.
582|[Îl poartă pe brațe].|She adores him.
583|[E sub papucul] soției.|He's henpecked by his wife.
584|[I-a întors spatele].|She gave him the cold shoulder.
585|Ăștia doi [nu se pot suferi].|Those two can't stand each other.
586|[Nu ne spălăm rufele murdare] în public.|We don't air our dirty laundry in public.
587|[E] un [adevărat om de familie].|He's a real family man.
588|[E leită mama ei].|She's just like her mother.
589|[I-am spus adevărul verde-n față].|I told him the plain truth.
590|[A sărit scânteia] între noi.|Sparks flew between us.
591|[Mi-a frânt inima].|He broke my heart.
592|[Au reușit] până la urmă [să se înțeleagă].|They pulled themselves together.
593|[Asta e apă trecută pe sub pod].|That's water under the bridge.
594|[M-am împăcat] cu el.|I reconciled with him.
595|[Împărțim] bucuriile și necazurile.|We share the good times and the bad.
596|[Le-a făcut] copiilor [o morală serioasă].|She appealed to the kids' conscience.
597|[S-a căsătorit cu bani].|He married into money.
598|[Suntem mai apropiați ca oricând].|We're closer than ever.
599|[Nu accept] așa ceva.|I won't put up with that.
600|[E în al nouălea cer].|She's on cloud nine.
601|[Ne întâlnim] în fiecare an [la sărbătoarea de familie].|We meet every year for the family celebration.
602|Părinții mei locuiesc nu departe [de noi].|My parents live not far from us.
603|Din păcate, [ne vedem doar de sărbători].|Unfortunately we only see each other on holidays.
604|[M-am certat] cu sora mea.|I argued with my sister.
605|[El e] mezinul [familiei].|He's the youngest in the family.
606|[Sunt] copilul mijlociu.|I'm the middle child.
607|[Bunicii mei sunt căsătoriți de] șaizeci de ani.|My grandparents have been married for sixty years.
608|[Sărbătorim] nunta lor de diamant.|We're celebrating their diamond wedding anniversary.
609|[Ea e] nașa mea.|She's my godmother.
610|[E] ca un frate [pentru mine].|He's like a brother to me.
611|[Am pierdut] legătura.|We lost contact.
612|[Ne-am revăzut din întâmplare] de curând.|We ran into each other again recently.
613|[Mi-a încredințat un secret].|She confided a secret in me.
614|[Îi pot spune orice].|I can tell him everything.
615|[Poți să stai cu copilul] sâmbătă?|Can you babysit on Saturday?
616|Copiii [s-au purtat frumos].|The kids behaved well.
617|[E pedepsit] azi [să stea în casă].|He's grounded today.
618|Tocmai și-a [luat] permisul de conducere.|She just got her driver's license.
619|Fiul meu se [mută] curând de acasă.|My son is moving out soon.
620|Am [avut] al doilea copil.|We had a second child.
621|Mă înțeleg [de minune cu] socrii mei.|I get along great with my in-laws.
622|[E] complet [îndrăgostită].|She's head over heels in love.
623|Diseară [ieșim în oraș].|We're going out tonight.
624|[Ai] prieten?|Do you have a boyfriend?
625|Suntem [împreună] de o lună.|We've been a couple for a month.
626|Aș vrea să te [prezint] părinților mei.|I'd like to introduce you to my parents.
627|Sunt [puțin emoționat].|I'm a little nervous.
628|Ne-am [cunoscut pe internet].|We met online.
629|Am [trecut prin multe] împreună.|We've been through a lot together.
630|Ea ține [familia unită].|She holds the family together.
631|El e [mezinul răsfățat] al familiei.|He's the baby of the family.
632|Sora mea [seamănă leit cu tata].|My sister takes completely after our father.
633|Suntem [o echipă bine sudată].|We're a well-oiled team.
634|Cei doi sunt [nedespărțiți].|The two of them are inseparable.
635|[Mi-a făcut o favoare].|He did me a favor.
636|Îți datorez [ceva].|I owe you one.
637|Ai [un serviciu la mine].|I owe you one.
638|Se [pricepe la copii].|She's good with children.
639|Copiii [i se urcă în cap].|The kids walk all over him.
640|Le punem copiilor [limite clare].|We set clear boundaries for the kids.
641|Vreau să [le fiu un model].|I want to be a role model for them.
642|[A ieșit întocmai după mama lui].|He takes after his mother.
643|Sunt [ca șoarecele cu pisica].|They fight like cats and dogs.
644|Atmosfera la masa în familie a fost [tensionată].|The atmosphere at the family dinner was tense.
645|[Am vorbit în sfârșit deschis] despre toate.|We finally talked it through.
646|I-am [spus ce cred].|I gave him a piece of my mind.
647|Ea [nu are peri pe limbă].|She doesn't mince her words.
648|[Se supără ușor].|He gets offended easily.
649|E [ranchiunoasă].|She holds grudges.
650|Nu [sunt ranchiunos].|I don't hold grudges.
651|[Hai să îngropăm securea războiului].|Let's bury the hatchet.
652|[Și-a cerut scuze] de la mine.|He apologized to me.
653|[L-am iertat], dar n-am uitat.|I've forgiven him, but not forgotten.
654|[Ne-am despărțit drumurile].|We went our separate ways.
655|Divorțul a fost [greu pentru toată lumea].|The divorce was hard on everyone.
656|E [mamă singură].|She's a single parent.
657|E [proaspăt îndrăgostit].|He's newly in love.
658|Cei doi [s-au îndrăgostit nebunește].|The two of them fell head over heels in love.
659|[A fost dragoste la prima vedere].|It was love at first sight.
660|Sunt [suflet și trup unul cu altul].|They're inseparable.
661|A [cerut-o în căsătorie].|He proposed to her.
662|A [zis da]!|She said yes!
663|Ne căsătorim [doar civil].|We're having a civil wedding.
664|Nunta a fost [o petrecere pe cinste].|The wedding was a big party.
665|Așteptăm [un copil].|We're expecting a baby.
666|Bebelușul se naște [în martie].|The baby is due in March.
667|Sunt [în concediu de creștere a copilului].|I'm on parental leave.
668|[A dormit toată noaptea] fără să se trezească.|He slept through the whole night.
669|[Îi] ies dinții acum.|She's teething right now.
670|Micuța se sperie [puțin] de străini.|The little one is a bit shy with strangers.
671|E [în faza de încăpățânare].|He's in the terrible twos.
672|E [în plină pubertate].|She's in the middle of puberty.
673|Copiii [au trecut de partea cea mai grea].|The kids are past the hardest stage.
674|Suntem [niște bunici mândri].|We're proud grandparents.
675|[Și-a abandonat familia].|He abandoned his family.
676|Avem grijă [pe rând de] bunica.|We take turns looking after grandma.
677|Locuiește [într-un cămin de bătrâni].|She lives in a care home.
678|[A murit anul trecut].|He passed away last year.
679|Ne e [foarte] dor de el.|We miss him very much.
680|Înmormântarea e [vineri].|The funeral is on Friday.
681|Are [o inimă mare].|She has a big heart.
682|E [un prieten loial].|He's a loyal friend.
683|[Pe ea te poți baza mereu].|You can always count on her.
684|[Prietenul adevărat] se cunoaște [la nevoie].|A friend in need is a friend indeed.
685|Ne cunoaștem [ca pe propriul buzunar].|We know each other inside out.
686|Mă simt [la voi ca acasă].|I feel at home with you.
687|Faci [parte din familie].|You're part of the family.
688|Nu [ne-am mai dat de veste de mult].|We haven't been in touch for a long time.
689|Ne sună [doar când are nevoie de ceva].|She only gets in touch when she needs something.
690|Nu [mai dă niciun semn de viață].|He hasn't been in touch.
691|Asta trebuie [să rămână în familie].|That has to stay in the family.
692|Am ținut [un consiliu de familie].|We held a family meeting.
693|Rudele vin [de Crăciun].|The relatives are coming for Christmas.
694|Abia aștept [să ne revedem cu toții].|I'm looking forward to seeing everyone again.
695|Suntem [împrăștiați prin toată lumea].|We're scattered far and wide.
696|E [copia fidelă a tatălui său].|He's the spitting image of his father.
697|Are [ochii mamei ei].|She has her mother's eyes.
698|Ești [totul pentru mine].|You're my everything.
699|[Râdea pe sub mustață].|He laughed up his sleeve.
700|[L-a înfășurat pe degetul mic].|She has him wrapped around her little finger.
701|Cei doi sunt [ca frații], de când erau mici.|The two have been inseparable since they were little.
702|E [un punct sensibil] în familia noastră.|That's a sore point in our family.
703|Nu-mi place [să fac gafe] la petrecerile de familie.|I don't like putting my foot in it at family parties.
704|E [copilul-problemă] al familiei.|He's the problem child of the family.
705|Ea [poartă pantalonii] în casă.|She wears the trousers.
706|Se lasă [comandat de ea].|He lets her boss him around.
707|Te [ascult oricând].|I'm always there to listen.
708|Poți [să apelezi la mine oricând].|You can turn to me any time.
709|Ea [m-a susținut].|She backed me up.
710|[A fost alături de mine].|He stood by me.
711|Am [băga mâna în foc unul pentru altul].|We'd go through fire for each other.
712|[I-a tras o săpuneală].|She read him the riot act.
713|[A trebuit să asculte o predică].|He had to listen to a lecture.
714|[Sunt certuri] în casă.|There's trouble at home.
715|[La ei] e [aer tensionat].|There's a tense atmosphere at their place.
716|Ne-am [spus-o unul altuia în față].|We gave each other a piece of our minds.
717|Sunt [dușmani de moarte].|They're bitter enemies.
718|N-au [nimic în comun].|They have nothing in common.
719|E [bun la toate].|He's a jack of all trades.
720|E [un suflet de om].|She's a kind soul.
721|Are [o inimă de aur].|He has a heart of gold.
722|Nu e [picată din lună].|She's no fool.
723|E [un fustangiu bătrân].|He's an old flirt.
724|Îi face [ochi dulci].|She's making eyes at him.
725|[A pus ochii pe ea].|He has his eye on her.
726|[I-a dat papucii].|She dumped him.
727|[Suferă din dragoste].|He's lovesick.
728|E [îndrăgostită până peste urechi].|She's head over heels in love.
729|Cei doi sunt [în al nouălea cer].|The two of them are in seventh heaven.
730|Și-au [spus „da”].|They said "I do".
731|[S-a însurat cu o fată dintr-o familie bogată].|He married into a wealthy family.
732|Căsnicia [s-a destrămat].|The marriage fell apart.
733|Sunt [în proces de divorț].|They're going through a divorce.
734|Plătește [pensie alimentară] pentru copii.|He pays child support.
735|Au [custodie comună].|They have joint custody.
736|Copilul face naveta [între cei doi părinți].|The child goes back and forth between both parents.
737|Suntem [o familie pestriță].|We're a colorful, mixed-up family.
738|[Sângele tot apă nu se face].|Blood really is thicker than water.
739|Sunt [oaia neagră], știu asta.|I'm the black sheep, I know that.
740|Nu [seamănă cu nimeni din familie].|He's not like the rest of the family.
741|[Are asta în sânge].|It's in her blood.
742|[Cum e stăpânul, așa e și sluga].|Like master, like man.
743|E [mama ei leită].|She's the spitting image of her mother.
744|A fost [botezat după bunicul lui].|He was named after his grandfather.
745|Tradiția familiei se transmite [din generație în generație].|The family tradition is passed down from generation to generation.
746|Afacerea familiei e [în mâinile noastre de trei generații].|The family business has been ours for three generations.
747|Am [moștenit casa].|We inherited the house.
748|A fost [ceartă pe moștenire].|There was a dispute over the inheritance.
749|A fost [dezmoștenit].|He was disinherited.
