1|[Oi], tudo bem?|Hi, how's it going?
527|[Eu li] uma história [para as crianças].|I read the kids a story.
528|[Ele está] na [adolescência] agora.|He's going through puberty right now.
529|[A gente se distanciou].|We've drifted apart.
530|[Somos] uma [família mosaico].|We're a blended family.
531|[Ele é] o meu [padrasto].|He's my stepfather.
532|[Minha sogra] vem visitar a gente.|My mother-in-law is coming to visit.
533|[Eu puxei totalmente à minha mãe].|I take completely after my mother.
534|[Eu avisei] ele.|I let him know.
535|[A gente se encontrou] por acaso.|We met by chance.
536|[A gente perdeu contato].|We lost touch.
537|Ele [me dá nos nervos], mas eu amo ele.|He gets on my nerves, but I love him.
538|[Eu me apeguei muito a ela].|I've grown very fond of her.
539|[A gente está] na [mesma sintonia].|We're on the same wavelength.
540|[A química] simplesmente [bate].|The chemistry is just right.
541|[A gente está junto] na alegria e na tristeza.|We stick together through thick and thin.
542|[Ele] me [deixou na mão].|He let me down.
543|Ela [deu um fora nele].|She turned him down.
544|Ele [virou a cabeça dela].|He turned her head.
545|[Eu estou] totalmente [caidinho por ela].|I have a huge crush on her.
546|[A gente tem] um [relacionamento a distância].|We're in a long-distance relationship.
547|[Eles] finalmente [conversaram e se acertaram].|They finally talked things out.
548|[Eu não queria] te [magoar].|I didn't want to hurt you.
549|[O gelo foi quebrado].|The ice is broken.
550|[Ele é] a [ovelha negra] da família.|He's the black sheep of the family.
551|[Filho de peixe, peixinho é].|The apple doesn't fall far from the tree.
552|Ela [tem o pai na palma da mão].|She has her father wrapped around her finger.
553|[A gente teve] uma [briga feia].|We had a big fight.
554|Eu [tirei satisfação com ele].|I confronted him.
555|Ele [sempre é sincero] comigo.|He's always honest with me.
556|Eu [não suporto] ele.|I can't stand him.
557|A gente [é muito parecido].|We're very similar.
558|[Estou com a consciência pesada].|I have a guilty conscience.
559|Ele [me deu uma força].|He helped me out.
560|[Os filhos já] saíram de casa.|The kids have moved out.
561|[A gente divide] a [guarda].|We share custody.
562|[Ele me pediu em casamento]!|He proposed to me!
563|Ela [me deu um bolo].|She stood me up.
564|Eu [já superei ele] totalmente.|I'm completely over him.
565|Ela [traiu] ele.|She cheated on him.
566|A gente [terminou numa boa].|We split up on good terms.
567|Você [é importante pra mim].|You matter to me.
568|[Ele não aceita conselho de ninguém].|He won't listen to anyone.
569|Eu [nunca vou te esquecer].|I'll never forget you.
570|A minha porta [está sempre aberta] pra você.|My door is always open to you.
571|Ela [sempre me dá cobertura].|She always has my back.
572|Ele [passou a perna nela].|He ripped her off.
573|[O sangue fala mais alto].|Blood is thicker than water.
574|Isso [é de família].|That runs in our family.
575|[Tal pai, tal filho].|Like father, like son.
576|[Cá entre nós], eu não vou muito com a cara do namorado novo dela.|Between you and me, I don't think much of her new boyfriend.
577|A gente [é muito ligado] um ao outro.|We're very close to each other.
578|Ele [tem moral comigo].|He's in my good books.
579|Ele [está queimado comigo].|I'm done with him.
580|[Eu tenho umas contas a acertar] com ele.|I have a bone to pick with him.
581|[A gente é unha e carne].|We're inseparable.
582|Ela [trata ele como um rei].|She adores him.
583|[Ele é pau-mandado] da esposa.|He's henpecked by his wife.
584|Ela [deu um gelo nele].|She gave him the cold shoulder.
585|Aqueles dois [não se bicam].|Those two can't stand each other.
586|[Roupa suja se lava em casa].|We don't air our dirty laundry in public.
587|[Ele é] um [homem muito família].|He's a real family man.
588|[Ela é] a [cara da mãe].|She's just like her mother.
589|Eu [falei a real] pra ele.|I told him the plain truth.
590|[Rolou um clima] entre a gente.|Sparks flew between us.
591|Ele [partiu o meu coração].|He broke my heart.
592|Eles [se acertaram] no fim das contas.|They pulled themselves together.
593|[Isso é águas passadas].|That's water under the bridge.
594|Eu [fiz as pazes] com ele.|I reconciled with him.
595|[A gente divide] as alegrias e as tristezas.|We share the good times and the bad.
596|Ela [deu um sermão] nas crianças.|She appealed to the kids' conscience.
597|Ele [deu o golpe do baú].|He married into money.
598|[A gente está mais próximo do que nunca].|We're closer than ever.
599|Isso eu [não vou engolir].|I won't put up with that.
600|[Ela está nas nuvens].|She's on cloud nine.
601|Todo ano [a gente se encontra na festa de família].|We meet every year for the family celebration.
602|Meus pais moram [pertinho da gente].|My parents live not far from us.
603|Infelizmente [a gente só se vê nos feriados].|Unfortunately we only see each other on holidays.
604|Eu [briguei] com a minha irmã.|I argued with my sister.
605|Ele é o caçula [da família].|He's the youngest in the family.
606|[Eu sou] o filho do meio.|I'm the middle child.
607|Meus avós [são casados há] sessenta anos.|My grandparents have been married for sixty years.
608|[A gente vai comemorar] as bodas de diamante deles.|We're celebrating their diamond wedding anniversary.
609|[Ela é] a minha madrinha.|She's my godmother.
610|Ele é como um irmão [pra mim].|He's like a brother to me.
611|[A gente perdeu] o contato.|We lost contact.
612|A gente [se reencontrou por acaso] outro dia.|We ran into each other again recently.
613|Ela [me contou um segredo].|She confided a secret in me.
614|Eu posso [contar tudo] pra ele.|I can tell him everything.
615|[Você pode ficar com as crianças] no sábado?|Can you babysit on Saturday?
616|As crianças [se comportaram bem].|The kids behaved well.
617|Ele [está de castigo] hoje.|He's grounded today.
618|Ela acabou de [tirar] a carteira de motorista.|She just got her driver's license.
619|Meu filho [vai sair de casa] logo.|My son is moving out soon.
620|A gente [teve] o segundo filho.|We had a second child.
621|Eu me dou [superbem com] os meus sogros.|I get along great with my in-laws.
622|Ela está [perdidamente apaixonada].|She's head over heels in love.
623|Hoje à noite a gente [vai sair].|We're going out tonight.
624|[Você tem] namorado?|Do you have a boyfriend?
625|Faz um mês que a gente [está namorando].|We've been a couple for a month.
626|Eu queria te [apresentar] aos meus pais.|I'd like to introduce you to my parents.
627|Estou [um pouco nervoso].|I'm a little nervous.
628|A gente [se conheceu pela internet].|We met online.
629|A gente [passou por muita coisa] juntos.|We've been through a lot together.
630|Ela [mantém a família unida].|She holds the family together.
631|Ele é [o caçulinha] da família.|He's the baby of the family.
632|Minha irmã é [a cara do nosso pai].|My sister takes completely after our father.
633|A gente é [um time muito entrosado].|We're a well-oiled team.
634|Os dois são [inseparáveis].|The two of them are inseparable.
635|Ele [me fez um favor].|He did me a favor.
636|Eu [te devo uma].|I owe you one.
637|[Fico te devendo essa].|I owe you one.
638|Ela [leva jeito com crianças].|She's good with children.
639|As crianças [fazem o que querem com ele].|The kids walk all over him.
640|A gente impõe [limites claros] às crianças.|We set clear boundaries for the kids.
641|Eu quero [ser um exemplo para eles].|I want to be a role model for them.
642|Ele [puxou à mãe].|He takes after his mother.
643|Eles vivem [que nem cão e gato].|They fight like cats and dogs.
644|O clima no jantar de família estava [tenso].|The atmosphere at the family dinner was tense.
645|A gente [finalmente conversou abertamente].|We finally talked it through.
646|Eu [falei umas verdades] pra ele.|I gave him a piece of my mind.
647|Ela [não tem papas na língua].|She doesn't mince her words.
648|Ele [fica chateado à toa].|He gets offended easily.
649|Ela [guarda rancor].|She holds grudges.
650|Eu [não guardo rancor].|I don't hold grudges.
651|[Vamos fazer as pazes de vez].|Let's bury the hatchet.
652|Ele [me pediu desculpas].|He apologized to me.
653|Eu [perdoei ele], mas não esqueci.|I've forgiven him, but not forgotten.
654|A gente [seguiu caminhos diferentes].|We went our separate ways.
655|O divórcio foi [difícil para todo mundo].|The divorce was hard on everyone.
656|Ela [cria os filhos sozinha].|She's a single parent.
657|Ele está [apaixonado de novo].|He's newly in love.
658|Os dois [se apaixonaram perdidamente].|The two of them fell head over heels in love.
659|[Foi amor à primeira vista].|It was love at first sight.
660|Eles são [muito unidos].|They're inseparable.
661|Ele [pediu ela em casamento].|He proposed to her.
662|Ela [disse sim]!|She said yes!
663|A gente vai casar [só no civil].|We're having a civil wedding.
664|O casamento foi [uma festança].|The wedding was a big party.
665|A gente está [esperando um bebê].|We're expecting a baby.
666|O bebê nasce [em março].|The baby is due in March.
667|Estou de [licença-maternidade].|I'm on parental leave.
668|Ele [dormiu a noite inteira].|He slept through the whole night.
669|Ela [está com os dentinhos nascendo].|She's teething right now.
670|A pequena [estranha um pouco as pessoas].|The little one is a bit shy with strangers.
671|Ele está [na fase da birra].|He's in the terrible twos.
672|Ela está [em plena adolescência].|She's in the middle of puberty.
673|As crianças já [passaram da fase mais difícil].|The kids are past the hardest stage.
674|Somos [avós orgulhosos].|We're proud grandparents.
675|Ele [abandonou a família].|He abandoned his family.
676|A gente [reveza para cuidar da] vó.|We take turns looking after grandma.
677|Ela mora [numa casa de repouso].|She lives in a care home.
678|Ele [faleceu no ano passado].|He passed away last year.
679|A gente sente [muita] falta dele.|We miss him very much.
680|O enterro é [na sexta].|The funeral is on Friday.
681|Ela tem [um coração enorme].|She has a big heart.
682|Ele é [um amigo leal].|He's a loyal friend.
683|[Com ela] você [sempre pode contar].|You can always count on her.
684|[É na hora do aperto] que se conhecem os amigos.|A friend in need is a friend indeed.
685|A gente se conhece [como a palma da mão].|We know each other inside out.
686|Eu me sinto [em casa com vocês].|I feel at home with you.
687|Você [é da família].|You're part of the family.
688|A gente [ficou muito tempo sem dar notícias].|We haven't been in touch for a long time.
689|Ela só aparece [quando precisa de alguma coisa].|She only gets in touch when she needs something.
690|Ele [sumiu do mapa].|He hasn't been in touch.
691|Isso tem que [ficar entre a família].|That has to stay in the family.
692|A gente fez [uma reunião de família].|We held a family meeting.
693|Os parentes vêm [para o Natal].|The relatives are coming for Christmas.
694|Estou ansioso [para rever todo mundo].|I'm looking forward to seeing everyone again.
695|A gente está [espalhado pelo mundo].|We're scattered far and wide.
696|Ele é [o retrato do pai].|He's the spitting image of his father.
697|Ela tem [os olhos da mãe].|She has her mother's eyes.
698|Você é [tudo pra mim].|You're my everything.
699|Ele [riu por dentro].|He laughed up his sleeve.
700|Ela [tem ele na palma da mão].|She has him wrapped around her little finger.
701|Os dois são [unha e carne] desde pequenos.|The two have been inseparable since they were little.
702|Esse é [um ponto sensível] na nossa família.|That's a sore point in our family.
703|Eu não gosto de [pisar na bola] nas festas de família.|I don't like putting my foot in it at family parties.
704|Ele é [a maior preocupação] da família.|He's the problem child of the family.
705|Ela é [quem manda em casa].|She wears the trousers.
706|Ele se deixa [ser mandado por ela].|He lets her boss him around.
707|Estou sempre [disposto a te ouvir].|I'm always there to listen.
708|Você pode [contar comigo a qualquer hora].|You can turn to me any time.
709|Ela [me deu todo o apoio].|She backed me up.
710|Ele [ficou do meu lado].|He stood by me.
711|A gente [põe a mão no fogo um pelo outro].|We'd go through fire for each other.
712|Ela [deu uma bronca daquelas nele].|She read him the riot act.
713|Ele [teve que ouvir um sermão].|He had to listen to a lecture.
714|[O clima lá em casa não está nada bom].|There's trouble at home.
715|[Na casa deles] o [clima está pesado].|There's a tense atmosphere at their place.
716|A gente [disse umas verdades um pro outro].|We gave each other a piece of our minds.
717|Eles são [inimigos mortais].|They're bitter enemies.
718|Eles [não têm nada a ver um com o outro].|They have nothing in common.
719|Ele é [pau pra toda obra].|He's a jack of all trades.
720|Ela é [uma pessoa de alma boa].|She's a kind soul.
721|Ele tem [um coração de ouro].|He has a heart of gold.
722|Ela [não é boba nem nada].|She's no fool.
723|Ele é [um velho galanteador].|He's an old flirt.
724|Ela está [jogando charme] pra ele.|She's making eyes at him.
725|Ele [está de olho nela].|He has his eye on her.
726|Ela [deu o fora nele].|She dumped him.
727|Ele está [com dor de cotovelo].|He's lovesick.
728|Ela está [apaixonada até o último fio de cabelo].|She's head over heels in love.
729|Os dois estão [no sétimo céu].|The two of them are in seventh heaven.
730|Eles [disseram o sim].|They said "I do".
731|Ele [casou com alguém de família rica].|He married into a wealthy family.
732|O casamento [foi por água abaixo].|The marriage fell apart.
733|Eles estão [se divorciando].|They're going through a divorce.
734|Ele paga [pensão] para os filhos.|He pays child support.
735|Eles têm [a guarda compartilhada].|They have joint custody.
736|A criança vive [entre a casa do pai e a da mãe].|The child goes back and forth between both parents.
