1|[Hoi], hoe gaat het?|Hi, how's it going?
495|[Ik heb] een [goede band met] mijn zus.|I have a good relationship with my sister.
496|[Hij heeft het] met zijn vriendin [uitgemaakt].|He broke up with his girlfriend.
497|[Ze heeft het uitgemaakt].|She broke up (with him).
498|[Ik ben] op hem [verliefd geworden].|I fell in love with him.
499|[We hebben ons verloofd]!|We got engaged!
500|[Ze verwachten] hun tweede kind.|They're expecting their second child.
501|[Ik ben trots op] je.|I'm proud of you.
502|[Ik maak me zorgen om] mijn vader.|I'm worried about my father.
503|[Hij zorgt voor] zijn zieke moeder.|He takes care of his sick mother.
504|[We doen] veel [samen].|We do a lot together.
505|[Ik heb] haar al jaren [niet meer gezien].|I haven't seen her in years.
506|[We zijn] samen [opgegroeid].|We grew up together.
507|[Hij doet me denken aan] mijn opa.|He reminds me of my grandpa.
508|[Ik mis] mijn familie [heel erg].|I miss my family a lot.
509|[Ik heb heimwee].|I'm homesick.
510|[We houden elkaar vast].|We stick together.
511|[Ze heeft me] enorm [geholpen].|She helped me a lot.
512|[Ik wilde je even bedanken].|I wanted to thank you.
513|[Hij heeft] me [uitgenodigd] om te komen eten.|He invited me to dinner.
514|[We hebben] echt [een goed gesprek gehad].|We had a really good conversation.
515|[Ik heb ruzie] met haar.|I'm fighting with her.
516|[Het spijt me dat] ik zo luid was.|I'm sorry I was so loud.
517|[Ik heb het je vergeven].|I've forgiven you.
518|[We zouden] weer eens iets [samen moeten doen].|We should do something together again.
519|[Ze is] mijn [beste vriendin].|She's my closest friend.
520|[Hij is] een [goede luisteraar].|He's a good listener.
521|[Ze heeft] een [geweldig gevoel voor humor].|She has a great sense of humor.
522|[We lachen] altijd [veel samen].|We always laugh a lot together.
523|[Ik kan] met hem [over alles praten].|I can talk to him about anything.
524|Mijn ouders hebben me altijd [gesteund].|My parents have always supported me.
525|[Hij wordt] volgende maand [vader].|He's becoming a father next month.
526|[De kinderen zijn] snel [groot geworden].|The kids grew up fast.
527|[Ik heb] de kinderen een verhaaltje [voorgelezen].|I read the kids a story.
528|[Hij zit] nu [in de puberteit].|He's going through puberty right now.
529|[We zijn] uit elkaar [gegroeid].|We've drifted apart.
530|[We zijn] een [samengesteld gezin].|We're a blended family.
531|[Hij is] mijn [stiefvader].|He's my stepfather.
532|[Mijn schoonmoeder] komt op bezoek.|My mother-in-law is coming to visit.
533|[Ik lijk] helemaal [op mijn moeder].|I take completely after my mother.
534|[Ik heb] het hem [laten weten].|I let him know.
535|[We kwamen elkaar] toevallig [tegen].|We met by chance.
536|[We zijn elkaar uit het oog verloren].|We lost touch.
537|Hij [werkt op mijn zenuwen], maar ik hou van hem.|He gets on my nerves, but I love him.
538|[Ze is] me [heel dierbaar geworden].|I've grown very fond of her.
539|[We zitten] op [dezelfde golflengte].|We're on the same wavelength.
540|[Het klikt] gewoon.|The chemistry is just right.
541|[We gaan] samen door dik en dun.|We stick together through thick and thin.
542|[Hij heeft] me [in de steek gelaten].|He let me down.
543|[Ze heeft] hem [een blauwtje laten lopen].|She turned him down.
544|[Hij heeft] haar [het hoofd op hol gebracht].|He turned her head.
545|[Ik ben] helemaal [verkikkerd op haar].|I have a huge crush on her.
546|[We hebben] een [latrelatie].|We're in a long-distance relationship.
547|[Ze hebben] het eindelijk [uitgepraat].|They finally talked things out.
548|[Ik wilde] je [geen pijn doen].|I didn't want to hurt you.
549|[Het ijs is gebroken].|The ice is broken.
550|[Hij is] het [zwarte schaap] van de familie.|He's the black sheep of the family.
551|[De appel valt niet ver van de boom].|The apple doesn't fall far from the tree.
552|[Ze kan] haar vader [om haar vinger winden].|She has her father wrapped around her finger.
553|[We hebben] een [flinke ruzie] gehad.|We had a big fight.
554|[Ik heb] hem [ter verantwoording geroepen].|I confronted him.
555|[Hij is] altijd [eerlijk tegen] mij.|He's always honest with me.
556|[Ik kan] hem [niet uitstaan].|I can't stand him.
557|[We lijken erg op elkaar].|We're very similar.
558|[Ik heb] een [slecht geweten].|I have a guilty conscience.
559|[Hij heeft] me [een handje geholpen].|He helped me out.
560|[De kinderen zijn] het huis uit.|The kids have moved out.
561|[We hebben gedeeld ouderlijk gezag].|We share custody.
562|[Hij heeft] me [ten huwelijk gevraagd]!|He proposed to me!
563|[Ze heeft] me [laten zitten].|She stood me up.
564|[Ik ben] helemaal [over hem heen].|I'm completely over him.
565|[Ze is] hem [vreemdgegaan].|She cheated on him.
566|[We zijn als vrienden uit elkaar gegaan].|We split up on good terms.
567|[Je bent belangrijk] voor me.|You matter to me.
568|[Hij laat] zich [niets vertellen].|He won't listen to anyone.
569|[Ik zal] je [nooit vergeten].|I'll never forget you.
570|Mijn deur staat [altijd voor je open].|My door is always open to you.
571|[Ze staat altijd achter me].|She always has my back.
572|[Hij heeft] haar [een oor aangenaaid].|He ripped her off.
573|[Bloed kruipt waar het niet gaan kan].|Blood is thicker than water.
574|Dat zit bij ons [in de familie].|That runs in our family.
575|[Zo vader, zo zoon].|Like father, like son.
576|[Onder ons gezegd], ik vind haar nieuwe vriend maar niks.|Between you and me, I don't think much of her new boyfriend.
577|[We zijn erg met elkaar verbonden].|We're very close to each other.
578|[Hij ligt] bij mij [goed in de markt].|He's in my good books.
579|[Hij heeft] het bij mij [verbruid].|I'm done with him.
580|[Ik heb] met hem [nog een appeltje te schillen].|I have a bone to pick with him.
581|[We zijn twee handen op één buik].|We're inseparable.
582|[Ze draagt] hem [op handen].|She adores him.
583|[Hij staat] bij zijn vrouw [onder de plak].|He's henpecked by his wife.
584|[Ze heeft] hem [de rug toegekeerd].|She gave him the cold shoulder.
585|Die twee kunnen elkaar [niet luchten].|Those two can't stand each other.
586|[We hangen] onze [vuile was] niet buiten.|We don't air our dirty laundry in public.
587|[Hij is] een [echte familieman].|He's a real family man.
588|[Ze is precies haar moeder].|She's just like her mother.
589|[Ik heb] hem [klare wijn geschonken].|I told him the plain truth.
590|[Het heeft] tussen ons [geklikt].|Sparks flew between us.
591|[Hij heeft mijn hart gebroken].|He broke my heart.
592|[Ze hebben het weer bijgelegd].|They pulled themselves together.
593|[Dat is oude koek].|That's water under the bridge.
594|[Ik heb] me met hem [verzoend].|I reconciled with him.
595|[We delen] lief en leed.|We share the good times and the bad.
596|[Ze heeft] de kinderen [op hun geweten aangesproken].|She appealed to the kids' conscience.
597|[Hij heeft een goede partij getrouwd].|He married into money.
598|[We staan dichter bij elkaar dan ooit].|We're closer than ever.
599|Dat [pik ik niet].|I won't put up with that.
600|[Ze zit op een roze wolk].|She's on cloud nine.
601|[We zien elkaar] elk jaar [op het familiefeest].|We meet every year for the family celebration.
602|Mijn ouders wonen niet ver [bij ons vandaan].|My parents live not far from us.
603|[We zien elkaar] helaas [alleen op feestdagen].|Unfortunately we only see each other on holidays.
604|[Ik heb ruzie gehad] met mijn zus.|I argued with my sister.
605|[Hij is] de jongste [van de familie].|He's the youngest in the family.
606|[Ik ben] het middelste kind.|I'm the middle child.
607|[Mijn opa en oma zijn] al zestig jaar [getrouwd].|My grandparents have been married for sixty years.
608|[We vieren] hun diamanten huwelijk.|We're celebrating their diamond wedding anniversary.
609|[Ze is] mijn peettante.|She's my godmother.
610|[Hij is] als een broer [voor me].|He's like a brother to me.
611|[We zijn] het contact [kwijtgeraakt].|We lost contact.
612|[We kwamen] elkaar laatst [toevallig weer tegen].|We ran into each other again recently.
613|[Ze heeft] me [een geheim toevertrouwd].|She confided a secret in me.
614|[Ik kan] hem [alles vertellen].|I can tell him everything.
615|[Kun je] zaterdag [oppassen]?|Can you babysit on Saturday?
616|De kinderen hebben zich [goed gedragen].|The kids behaved well.
617|[Hij heeft] vandaag [huisarrest].|He's grounded today.
618|Ze heeft net haar rijbewijs [gehaald].|She just got her driver's license.
619|Mijn zoon gaat binnenkort [op zichzelf wonen].|My son is moving out soon.
620|We hebben een tweede kind [gekregen].|We had a second child.
621|Ik kan [heel goed opschieten met] mijn schoonouders.|I get along great with my in-laws.
622|[Ze is] tot over haar oren [verliefd].|She's head over heels in love.
623|We gaan vanavond [uit].|We're going out tonight.
624|[Heb je] een vriend?|Do you have a boyfriend?
625|We zijn sinds een maand [een stel].|We've been a couple for a month.
626|Ik wil je graag aan mijn ouders [voorstellen].|I'd like to introduce you to my parents.
627|Ik ben [een beetje zenuwachtig].|I'm a little nervous.
628|We hebben elkaar [online leren kennen].|We met online.
629|We hebben [heel wat meegemaakt].|We've been through a lot together.
630|Zij houdt [de familie bij elkaar].|She holds the family together.
631|Hij is [het nakomertje] van de familie.|He's the baby of the family.
632|Mijn zus is [precies onze vader].|My sister takes completely after our father.
633|We zijn [een goed op elkaar ingespeeld team].|We're a well-oiled team.
634|Die twee zijn [onafscheidelijk].|The two of them are inseparable.
635|Hij heeft [me een plezier gedaan].|He did me a favor.
636|Ik sta [bij je in het krijt].|I owe you one.
637|Je hebt [iets van me tegoed].|I owe you one.
638|Ze kan [goed met kinderen omgaan].|She's good with children.
639|De kinderen lopen [over hem heen].|The kids walk all over him.
640|We stellen [duidelijke grenzen] aan de kinderen.|We set clear boundaries for the kids.
641|Ik wil [een voorbeeld voor ze zijn].|I want to be a role model for them.
642|Hij [aardt helemaal naar zijn moeder].|He takes after his mother.
643|Ze zijn [als kat en hond].|They fight like cats and dogs.
644|De sfeer tijdens het familie-etentje was [gespannen].|The atmosphere at the family dinner was tense.
645|We hebben het [eindelijk uitgepraat].|We finally talked it through.
646|Ik heb hem [flink de waarheid gezegd].|I gave him a piece of my mind.
647|Ze [neemt geen blad voor de mond].|She doesn't mince her words.
648|Hij is [snel op zijn teentjes getrapt].|He gets offended easily.
649|Ze is [haatdragend].|She holds grudges.
650|Ik ben [niet haatdragend].|I don't hold grudges.
651|[Laten we de strijdbijl begraven].|Let's bury the hatchet.
652|Hij heeft [zijn excuses aangeboden].|He apologized to me.
653|Ik heb [het hem vergeven], maar niet vergeten.|I've forgiven him, but not forgotten.
654|We zijn [elk onze eigen weg gegaan].|We went our separate ways.
655|De scheiding was [zwaar voor iedereen].|The divorce was hard on everyone.
656|Ze is [alleenstaande moeder].|She's a single parent.
657|Hij is [pas verliefd].|He's newly in love.
658|Die twee zijn [halsoverkop verliefd geworden].|The two of them fell head over heels in love.
659|[Het was liefde op het eerste gezicht].|It was love at first sight.
660|Ze zijn [twee handen op één buik].|They're inseparable.
661|Hij heeft [haar ten huwelijk gevraagd].|He proposed to her.
662|Ze heeft [ja gezegd]!|She said yes!
663|We trouwen [alleen voor de wet].|We're having a civil wedding.
664|De bruiloft was [één groot feest].|The wedding was a big party.
665|We verwachten [gezinsuitbreiding].|We're expecting a baby.
666|De baby wordt [in maart] verwacht.|The baby is due in March.
667|Ik heb [ouderschapsverlof].|I'm on parental leave.
668|Hij heeft [de hele nacht doorgeslapen].|He slept through the whole night.
669|[Ze] krijgt tandjes.|She's teething right now.
670|De kleine is [een beetje eenkennig].|The little one is a bit shy with strangers.
671|Hij zit [in de peuterpuberteit].|He's in the terrible twos.
672|Ze zit [midden in de puberteit].|She's in the middle of puberty.
673|De kinderen zijn [over het ergste heen].|The kids are past the hardest stage.
674|We zijn [trotse grootouders].|We're proud grandparents.
675|Hij heeft [zijn gezin in de steek gelaten].|He abandoned his family.
676|We zorgen [om de beurt voor] oma.|We take turns looking after grandma.
677|Ze woont [in een verpleeghuis].|She lives in a care home.
678|Hij is [vorig jaar overleden].|He passed away last year.
679|We missen hem [heel erg].|We miss him very much.
680|De begrafenis is [op vrijdag].|The funeral is on Friday.
681|Ze heeft [een groot hart].|She has a big heart.
682|Hij is [een trouwe vriend].|He's a loyal friend.
683|[Op haar] kun je [altijd rekenen].|You can always count on her.
684|[In nood] leer je [je vrienden kennen].|A friend in need is a friend indeed.
685|We kennen elkaar [door en door].|We know each other inside out.
686|Ik voel me [bij jullie helemaal thuis].|I feel at home with you.
687|Je hoort [bij de familie].|You're part of the family.
688|We hebben [lang niets van ons laten horen].|We haven't been in touch for a long time.
689|Ze laat alleen van zich horen [als ze iets nodig heeft].|She only gets in touch when she needs something.
690|Hij laat [niets van zich horen].|He hasn't been in touch.
691|Dat moet [binnen de familie blijven].|That has to stay in the family.
692|We hebben [familieberaad] gehouden.|We held a family meeting.
693|De familie komt [met kerst].|The relatives are coming for Christmas.
694|Ik verheug me [op het weerzien].|I'm looking forward to seeing everyone again.
695|We wonen [ver uit elkaar].|We're scattered far and wide.
696|Hij is [het evenbeeld van zijn vader].|He's the spitting image of his father.
697|Ze heeft [de ogen van haar moeder].|She has her mother's eyes.
698|Jij bent [mijn alles].|You're my everything.
699|Hij [lachte in zijn vuistje].|He laughed up his sleeve.
700|Ze [windt hem om haar vinger].|She has him wrapped around her little finger.
701|Die twee zijn al [twee handen op één buik] sinds ze klein waren.|The two have been inseparable since they were little.
702|Dat is [een gevoelig punt] in onze familie.|That's a sore point in our family.
703|Ik stap op familiefeestjes [liever niet in een wespennest].|I don't like putting my foot in it at family parties.
704|Hij is [het zorgenkindje] van de familie.|He's the problem child of the family.
705|Zij [heeft de broek aan].|She wears the trousers.
706|Hij laat zich [door haar commanderen].|He lets her boss him around.
707|Ik heb [altijd een luisterend oor] voor je.|I'm always there to listen.
708|Je kunt [altijd bij me aankloppen].|You can turn to me any time.
709|Ze heeft [me gesteund].|She backed me up.
710|Hij heeft [me de hand boven het hoofd gehouden].|He stood by me.
711|We gaan [voor elkaar door het vuur].|We'd go through fire for each other.
712|Ze heeft [hem de les gelezen].|She read him the riot act.
713|Hij kreeg [een flinke preek].|He had to listen to a lecture.
714|Er is [thuis flink wat mis].|There's trouble at home.
715|[Bij hen thuis] hangt [de sfeer om te snijden].|There's a tense atmosphere at their place.
716|We hebben [elkaar flink de waarheid gezegd].|We gave each other a piece of our minds.
717|Ze zijn [elkaars aartsvijanden].|They're bitter enemies.
718|Die hebben [niets met elkaar gemeen].|They have nothing in common.
719|Hij is [een duizendpoot].|He's a jack of all trades.
720|Ze is [een ontzettend lief mens].|She's a kind soul.
721|Hij heeft [een hart van goud].|He has a heart of gold.
722|Ze is [niet op haar achterhoofd gevallen].|She's no fool.
723|Hij is [een ouwe versierder].|He's an old flirt.
724|Ze [lonkt naar hem].|She's making eyes at him.
725|Hij heeft [een oogje op haar].|He has his eye on her.
726|Ze heeft [hem de bons gegeven].|She dumped him.
727|Hij heeft [liefdesverdriet].|He's lovesick.
728|Ze is [tot over haar oren verliefd].|She's head over heels in love.
