1|[Hola], ¿qué tal?|Hi, how's it going?
517|[Te he perdonado].|I've forgiven you.
518|[Deberíamos] volver a [hacer algo juntos].|We should do something together again.
519|[Es] mi [mejor amiga].|She's my closest friend.
520|[Sabe escuchar] muy bien.|He's a good listener.
521|[Tiene] un [sentido del humor genial].|She has a great sense of humor.
522|[Siempre nos reímos mucho juntos].|We always laugh a lot together.
523|[Puedo hablar] con él [de todo].|I can talk to him about anything.
524|Mis padres siempre me han [apoyado].|My parents have always supported me.
525|El mes que viene [va a ser padre].|He's becoming a father next month.
526|[Los niños han crecido] muy rápido.|The kids grew up fast.
527|[Les he leído] un cuento a los niños.|I read the kids a story.
528|Ahora mismo [está en plena pubertad].|He's going through puberty right now.
529|[Nos hemos distanciado].|We've drifted apart.
530|[Somos] una [familia reconstituida].|We're a blended family.
531|[Es] mi [padrastro].|He's my stepfather.
532|[Mi suegra] viene de visita.|My mother-in-law is coming to visit.
533|[He salido] clavado [a mi madre].|I take completely after my mother.
534|[Ya se lo he dicho].|I let him know.
535|[Nos encontramos] por casualidad.|We met by chance.
536|[Perdimos el contacto].|We lost touch.
537|[Me saca de quicio], pero lo quiero.|He gets on my nerves, but I love him.
538|[Le he cogido mucho cariño].|I've grown very fond of her.
539|[Estamos en la misma onda].|We're on the same wavelength.
540|[Hay química] entre nosotros.|The chemistry is just right.
541|[Estamos juntos] a las duras y a las maduras.|We stick together through thick and thin.
542|[Me dejó tirado].|He let me down.
543|[Le dio calabazas].|She turned him down.
544|[La tiene loca].|He turned her head.
545|[Estoy coladísimo por ella].|I have a huge crush on her.
546|[Tenemos] una [relación a distancia].|We're in a long-distance relationship.
547|Por fin [lo han hablado todo].|They finally talked things out.
548|[No quería hacerte daño].|I didn't want to hurt you.
549|[Se ha roto el hielo].|The ice is broken.
550|[Es] la [oveja negra] de la familia.|He's the black sheep of the family.
551|[De tal palo, tal astilla].|The apple doesn't fall far from the tree.
552|[Tiene] a su padre [en el bote].|She has her father wrapped around her finger.
553|[Tuvimos] una [pelea muy fuerte].|We had a big fight.
554|[Le pedí explicaciones].|I confronted him.
555|Siempre [es sincero conmigo].|He's always honest with me.
556|[No lo soporto].|I can't stand him.
557|[Nos parecemos mucho].|We're very similar.
558|[Tengo remordimientos].|I have a guilty conscience.
559|[Me echó un cable].|He helped me out.
560|[Los hijos ya se han ido] de casa.|The kids have moved out.
561|[Compartimos] la [custodia].|We share custody.
562|¡[Me ha pedido matrimonio]!|He proposed to me!
563|[Me dio plantón].|She stood me up.
564|[Ya lo he superado] del todo.|I'm completely over him.
565|[Le puso los cuernos].|She cheated on him.
566|[Lo dejamos por las buenas].|We split up on good terms.
567|[Me importas].|You matter to me.
568|[No se deja decir nada] por nadie.|He won't listen to anyone.
569|[Nunca te olvidaré].|I'll never forget you.
570|Mi puerta [siempre está abierta] para ti.|My door is always open to you.
571|[Siempre me cubre las espaldas].|She always has my back.
572|[La timó].|He ripped her off.
573|[La sangre tira].|Blood is thicker than water.
574|Eso [viene de familia].|That runs in our family.
575|[Como el padre, así el hijo].|Like father, like son.
576|[Entre tú y yo], no me convence mucho su nuevo novio.|Between you and me, I don't think much of her new boyfriend.
577|[Estamos muy unidos].|We're very close to each other.
578|[Me cae muy bien], le tengo aprecio.|He's in my good books.
579|[Para mí ya no existe].|I'm done with him.
580|[Tengo] una [cuenta pendiente] con él.|I have a bone to pick with him.
581|[Somos uña y carne].|We're inseparable.
582|[Lo tiene en un altar].|She adores him.
583|[Está] completamente [dominado] por su mujer.|He's henpecked by his wife.
584|[Le hizo el vacío].|She gave him the cold shoulder.
585|Esos dos [no se pueden ni ver].|Those two can't stand each other.
586|[Los trapos sucios se lavan en casa].|We don't air our dirty laundry in public.
587|[Es] un [hombre muy familiar].|He's a real family man.
588|[Es igualita a su madre].|She's just like her mother.
589|[Le canté las cuarenta].|I told him the plain truth.
590|[Saltaron chispas] entre nosotros.|Sparks flew between us.
591|[Me rompió el corazón].|He broke my heart.
592|[Al final han sabido entenderse].|They pulled themselves together.
593|[Agua pasada no mueve molino].|That's water under the bridge.
594|[Me he reconciliado] con él.|I reconciled with him.
595|[Estamos juntos] en lo bueno y en lo malo.|We share the good times and the bad.
596|[Les dio un buen sermón] a los niños.|She appealed to the kids' conscience.
597|[Ha dado un braguetazo].|He married into money.
598|[Estamos más unidos que nunca].|We're closer than ever.
599|Eso [no lo pienso consentir].|I won't put up with that.
600|[Está en una nube].|She's on cloud nine.
601|[Nos reunimos] todos los años [en la fiesta familiar].|We meet every year for the family celebration.
602|Mis padres viven cerca [de nosotros].|My parents live not far from us.
603|Por desgracia, [solo nos vemos en días festivos].|Unfortunately we only see each other on holidays.
604|[Me he peleado] con mi hermana.|I argued with my sister.
605|[Es] el más pequeño [de la familia].|He's the youngest in the family.
606|[Soy] el hijo mediano.|I'm the middle child.
607|[Mis abuelos llevan] sesenta años [casados].|My grandparents have been married for sixty years.
608|[Celebramos] sus bodas de diamante.|We're celebrating their diamond wedding anniversary.
609|[Es] mi madrina.|She's my godmother.
610|[Es] como un hermano [para mí].|He's like a brother to me.
611|[Hemos perdido] el contacto.|We lost contact.
612|Hace poco [nos volvimos a ver por casualidad].|We ran into each other again recently.
613|[Me ha contado un secreto].|She confided a secret in me.
614|[Le puedo contar todo].|I can tell him everything.
615|¿[Puedes hacer de canguro] el sábado?|Can you babysit on Saturday?
616|Los niños [se han portado bien].|The kids behaved well.
617|Hoy [está castigado].|He's grounded today.
618|Acaba de [sacarse] el carné de conducir.|She just got her driver's license.
619|Mi hijo [se va de casa] pronto.|My son is moving out soon.
620|[Hemos tenido] un segundo hijo.|We had a second child.
621|Me llevo [genial con] mis suegros.|I get along great with my in-laws.
622|[Está locamente enamorada].|She's head over heels in love.
623|Esta noche [salimos].|We're going out tonight.
624|¿[Tienes] novio?|Do you have a boyfriend?
625|Llevamos un mes [saliendo juntos].|We've been a couple for a month.
626|Quiero [presentarte] a mis padres.|I'd like to introduce you to my parents.
627|Estoy [un poco nervioso].|I'm a little nervous.
628|Nos conocimos [por internet].|We met online.
629|Hemos [pasado por mucho] juntos.|We've been through a lot together.
630|Ella [mantiene unida a la familia].|She holds the family together.
631|Es [el benjamín] de la familia.|He's the baby of the family.
632|Mi hermana ha [salido a mi padre].|My sister takes completely after our father.
633|Somos [un equipo bien compenetrado].|We're a well-oiled team.
634|Esos dos son [inseparables].|The two of them are inseparable.
635|[Me hizo un favor].|He did me a favor.
636|[Te debo una].|I owe you one.
637|Esta [te la debo].|I owe you one.
638|Se le [dan muy bien los niños].|She's good with children.
639|Los niños [se le suben a la chepa].|The kids walk all over him.
640|A los niños les ponemos [límites claros].|We set clear boundaries for the kids.
641|Quiero [ser un ejemplo para ellos].|I want to be a role model for them.
642|Ha [salido a su madre].|He takes after his mother.
643|Se llevan [como el perro y el gato].|They fight like cats and dogs.
644|El ambiente en la comida familiar estaba [tenso].|The atmosphere at the family dinner was tense.
645|Por fin [hemos hablado las cosas].|We finally talked it through.
646|Le [dije cuatro verdades].|I gave him a piece of my mind.
647|No [tiene pelos en la lengua].|She doesn't mince her words.
648|Se [ofende enseguida].|He gets offended easily.
649|Es [rencorosa].|She holds grudges.
650|Yo [no soy rencoroso].|I don't hold grudges.
651|[Enterremos el hacha de guerra].|Let's bury the hatchet.
652|Me [ha pedido perdón].|He apologized to me.
653|Le [he perdonado], pero no lo he olvidado.|I've forgiven him, but not forgotten.
654|[Cada uno siguió su camino].|We went our separate ways.
655|El divorcio fue [duro para todos].|The divorce was hard on everyone.
656|Es [madre soltera].|She's a single parent.
657|Está [recién enamorado].|He's newly in love.
658|Esos dos se [enamoraron perdidamente].|The two of them fell head over heels in love.
659|[Fue amor a primera vista].|It was love at first sight.
660|Son [uña y carne].|They're inseparable.
661|Le [pidió la mano].|He proposed to her.
662|¡[Ha dicho que sí]!|She said yes!
663|Nos casamos [por lo civil].|We're having a civil wedding.
664|La boda fue [un fiestón].|The wedding was a big party.
665|Estamos [esperando un bebé].|We're expecting a baby.
666|El bebé nace [en marzo].|The baby is due in March.
667|Estoy [de baja por paternidad].|I'm on parental leave.
668|Ha [dormido toda la noche del tirón].|He slept through the whole night.
669|[Le] están saliendo los dientes.|She's teething right now.
670|La pequeña [es un poco] desconfiada con los extraños.|The little one is a bit shy with strangers.
671|Está [en la edad de las rabietas].|He's in the terrible twos.
672|Está [en plena adolescencia].|She's in the middle of puberty.
673|Los niños ya [han pasado lo peor].|The kids are past the hardest stage.
674|Somos [unos abuelos orgullosos].|We're proud grandparents.
675|[Abandonó a su familia].|He abandoned his family.
676|Cuidamos [por turnos de] la abuela.|We take turns looking after grandma.
677|Vive [en una residencia].|She lives in a care home.
678|[Falleció el año pasado].|He passed away last year.
679|Lo echamos [mucho] de menos.|We miss him very much.
680|El entierro es [el viernes].|The funeral is on Friday.
681|Tiene [un gran corazón].|She has a big heart.
682|Es [un amigo fiel].|He's a loyal friend.
683|[Con ella siempre se puede contar].|You can always count on her.
684|[Los amigos de verdad] se conocen [en los malos momentos].|A friend in need is a friend indeed.
685|Nos conocemos [como si nos hubiéramos parido].|We know each other inside out.
686|Me siento [como en casa con vosotros].|I feel at home with you.
687|Eres [de la familia].|You're part of the family.
688|Hace mucho que [no damos señales de vida].|We haven't been in touch for a long time.
689|Solo llama [cuando necesita algo].|She only gets in touch when she needs something.
690|No [da señales de vida].|He hasn't been in touch.
691|Eso tiene que [quedar en familia].|That has to stay in the family.
692|Hicimos [una reunión familiar].|We held a family meeting.
693|Los parientes vienen [en Navidad].|The relatives are coming for Christmas.
694|Tengo ganas [de volver a veros a todos].|I'm looking forward to seeing everyone again.
695|Estamos [repartidos por todas partes].|We're scattered far and wide.
696|Es [el vivo retrato de su padre].|He's the spitting image of his father.
697|Tiene [los ojos de su madre].|She has her mother's eyes.
698|Eres [mi vida entera].|You're my everything.
699|[Se rio por lo bajo].|He laughed up his sleeve.
700|Lo [tiene comiendo de su mano].|She has him wrapped around her little finger.
701|Esos dos son [como hermanos] desde pequeños.|The two have been inseparable since they were little.
702|Es [un tema delicado] en nuestra familia.|That's a sore point in our family.
703|No me gusta [meter la pata] en las fiestas familiares.|I don't like putting my foot in it at family parties.
704|Es [el que más preocupa] de la familia.|He's the problem child of the family.
705|Ella [lleva los pantalones].|She wears the trousers.
706|Se deja [mangonear por ella].|He lets her boss him around.
707|Tienes [mi oído siempre] a tu disposición.|I'm always there to listen.
708|Puedes [acudir a mí cuando quieras].|You can turn to me any time.
709|Ella me [apoyó].|She backed me up.
710|[No me dejó solo].|He stood by me.
711|[Pondríamos la mano en el fuego] el uno por el otro.|We'd go through fire for each other.
712|Le [leyó la cartilla].|She read him the riot act.
713|Tuvo que [aguantar una buena bronca].|He had to listen to a lecture.
714|[Las cosas andan revueltas] en casa.|There's trouble at home.
715|[En su casa el ambiente está cargado].|There's a tense atmosphere at their place.
716|Nos [dijimos las verdades a la cara].|We gave each other a piece of our minds.
717|Son [enemigos a muerte].|They're bitter enemies.
718|No tienen [nada que ver el uno con el otro].|They have nothing in common.
719|Es [un culo inquieto], está en todo.|He's a jack of all trades.
720|Es [un pedazo de pan].|She's a kind soul.
721|Tiene [un corazón de oro].|He has a heart of gold.
722|No [tiene un pelo de tonta].|She's no fool.
723|Es [un viejo ligón].|He's an old flirt.
724|Le [pone ojitos].|She's making eyes at him.
725|Le [ha echado el ojo].|He has his eye on her.
726|Ella [lo mandó a paseo].|She dumped him.
727|Tiene [mal de amores].|He's lovesick.
728|Está [enamorada hasta las trancas].|She's head over heels in love.
729|Esos dos están [en el séptimo cielo].|The two of them are in seventh heaven.
730|Se [dieron el sí quiero].|They said "I do".
731|Se [casó con alguien de una familia rica].|He married into a wealthy family.
732|El matrimonio [se fue a pique].|The marriage fell apart.
733|Están [en pleno divorcio].|They're going through a divorce.
734|Paga [la pensión alimenticia] de los hijos.|He pays child support.
735|Tienen [la custodia compartida].|They have joint custody.
736|El niño va y viene [entre su padre y su madre].|The child goes back and forth between both parents.
737|Somos [una familia de lo más variopinta].|We're a colorful, mixed-up family.
738|[La sangre al final tira].|Blood really is thicker than water.
739|Soy [la oveja negra], lo sé.|I'm the black sheep, I know that.
740|No [se parece en nada a los suyos].|He's not like the rest of the family.
741|Lo [lleva en la sangre].|It's in her blood.
742|[De tal palo, tal astilla].|Like master, like man.
743|Es [clavadita a su madre].|She's the spitting image of her mother.
744|Le [pusieron el nombre de su abuelo].|He was named after his grandfather.
745|La tradición familiar se transmite [de generación en generación].|The family tradition is passed down from generation to generation.
746|La empresa familiar [lleva tres generaciones en nuestras manos].|The family business has been ours for three generations.
