1|[Hi], how's it going?|Hola, ¿qué tal?
518|[We should] hang out [again sometime].|Deberíamos volver a hacer algo juntos.
519|[She's] my [closest friend].|Es mi mejor amiga.
520|[He's] a [good listener].|Sabe escuchar muy bien.
521|[She has] a [great sense of humor].|Tiene un sentido del humor genial.
522|[We] always [laugh a lot together].|Siempre nos reímos mucho juntos.
523|[I can talk to] him [about anything].|Puedo hablar con él de todo.
524|My parents have always [supported] me.|Mis padres siempre me han apoyado.
525|[He's going to be a dad] next month.|El mes que viene va a ser padre.
526|[The kids grew up] so fast.|Los niños han crecido muy rápido.
527|[I read] the kids a bedtime story.|Les he leído un cuento a los niños.
528|[He's] a teenager [going through puberty].|Ahora mismo está en plena pubertad.
529|[We've drifted apart].|Nos hemos distanciado.
530|[We're] a [blended family].|Somos una familia reconstituida.
531|[He's] my [stepdad].|Es mi padrastro.
532|[My mother-in-law] is coming to visit.|Mi suegra viene de visita.
533|[I take after my mom] completely.|He salido clavado a mi madre.
534|[I let] him [know].|Ya se lo he dicho.
535|[We ran into each other] by chance.|Nos encontramos por casualidad.
536|[We lost touch].|Perdimos el contacto.
537|He [gets on my nerves], but I love him.|Me saca de quicio, pero lo quiero.
538|[I've] really [grown fond of] her.|Le he cogido mucho cariño.
539|[We're] on the [same wavelength].|Estamos en la misma onda.
540|[We] just [click].|Hay química entre nosotros.
541|[We stick together] through thick and thin.|Estamos juntos a las duras y a las maduras.
542|[He let] me [down].|Me dejó tirado.
543|[She turned] him [down].|Le dio calabazas.
544|[He swept] her [off her feet].|La tiene loca.
545|[I have] a huge [crush on her].|Estoy coladísimo por ella.
546|[We're in] a [long-distance relationship].|Tenemos una relación a distancia.
547|[They] finally [talked things out].|Por fin lo han hablado todo.
548|[I didn't mean] to [hurt you].|No quería hacerte daño.
549|[The ice is broken].|Se ha roto el hielo.
550|[He's] the [black sheep] of the family.|Es la oveja negra de la familia.
551|[The apple doesn't fall far from the tree].|De tal palo, tal astilla.
552|[She has] her dad [wrapped around her finger].|Tiene a su padre en el bote.
553|[We had] a [huge fight].|Tuvimos una pelea muy fuerte.
554|[I confronted] him.|Le pedí explicaciones.
555|[He's] always [honest with] me.|Siempre es sincero conmigo.
556|[I can't stand] him.|No lo soporto.
557|[We're] really [alike].|Nos parecemos mucho.
558|[I feel guilty].|Tengo remordimientos.
559|[He helped] me [out].|Me echó un cable.
560|[The kids have] moved out.|Los hijos ya se han ido de casa.
561|[We share custody].|Compartimos la custodia.
562|[He proposed] to me!|¡Me ha pedido matrimonio!
563|[She stood] me [up].|Me dio plantón.
564|[I'm] totally [over him].|Ya lo he superado del todo.
565|[She cheated] on him.|Le puso los cuernos.
566|[We split up] on good terms.|Lo dejamos por las buenas.
567|[You mean a lot] to me.|Me importas.
568|[He won't listen] to anyone.|No se deja decir nada por nadie.
569|[I'll never forget] you.|Nunca te olvidaré.
570|My door is [always open] to you.|Mi puerta siempre está abierta para ti.
571|[She's] always [got my back].|Siempre me cubre las espaldas.
572|[He ripped] her [off].|La timó.
573|[Blood is thicker than water].|La sangre tira.
574|That [runs in the family].|Eso viene de familia.
575|[Like father, like son].|Como el padre, así el hijo.
576|[Between you and me], I don't think much of her new boyfriend.|Entre tú y yo, no me convence mucho su nuevo novio.
577|[We're] really [close to each other].|Estamos muy unidos.
578|[He's] on my [good side].|Me cae muy bien, le tengo aprecio.
579|[I'm done with] him.|Para mí ya no existe.
580|[I have a bone to pick] with him.|Tengo una cuenta pendiente con él.
581|[We're] like [two peas in a pod].|Somos uña y carne.
582|[She worships the ground] he walks on.|Lo tiene en un altar.
583|[He's] totally [whipped].|Está completamente dominado por su mujer.
584|[She gave] him [the cold shoulder].|Le hizo el vacío.
585|Those two [can't stand each other].|Esos dos no se pueden ni ver.
586|[We don't air] our [dirty laundry] in public.|Los trapos sucios se lavan en casa.
587|[He's] a [real family man].|Es un hombre muy familiar.
588|[She's] just [like her mom].|Es igualita a su madre.
589|[I gave it to] him [straight].|Le canté las cuarenta.
590|[There were sparks] between us.|Saltaron chispas entre nosotros.
591|[He broke] my [heart].|Me rompió el corazón.
592|[They've] finally [worked things out].|Al final han sabido entenderse.
593|[That's water under the bridge].|Agua pasada no mueve molino.
594|[I patched things up] with him.|Me he reconciliado con él.
595|[We share] the good times and the bad.|Estamos juntos en lo bueno y en lo malo.
596|[She had] a [serious talk] with the kids.|Les dio un buen sermón a los niños.
597|[He married into money].|Ha dado un braguetazo.
598|[We're closer than ever].|Estamos más unidos que nunca.
599|I'm [not putting up with] that.|Eso no lo pienso consentir.
600|[She's on cloud nine].|Está en una nube.
601|[We get together] every year [for a family reunion].|Nos reunimos todos los años en la fiesta familiar.
602|My parents don't live far [from us].|Mis padres viven cerca de nosotros.
603|Unfortunately, [we only see each other on holidays].|Por desgracia, solo nos vemos en días festivos.
604|[I got into a fight] with my sister.|Me he peleado con mi hermana.
605|[He's] the youngest [in the family].|Es el más pequeño de la familia.
606|[I'm] the middle child.|Soy el hijo mediano.
607|[My grandparents have been married for] sixty years.|Mis abuelos llevan sesenta años casados.
608|[We're celebrating] their sixtieth wedding anniversary.|Celebramos sus bodas de diamante.
609|[She's] my godmother.|Es mi madrina.
610|[He's] like a brother [to me].|Es como un hermano para mí.
611|[We lost] touch.|Hemos perdido el contacto.
612|[We ran into each other] the other day.|Hace poco nos volvimos a ver por casualidad.
613|[She told] me [a secret].|Me ha contado un secreto.
614|[I can tell] him [anything].|Le puedo contar todo.
615|[Can you babysit] on Saturday?|¿Puedes hacer de canguro el sábado?
616|The kids were [on their best behavior].|Los niños se han portado bien.
617|[He's grounded] today.|Hoy está castigado.
618|She just [got] her driver's license.|Acaba de sacarse el carné de conducir.
619|My son is moving [out] soon.|Mi hijo se va de casa pronto.
620|We [had] a second baby.|Hemos tenido un segundo hijo.
621|I get along [great with] my in-laws.|Me llevo genial con mis suegros.
622|[She's] totally [in love].|Está locamente enamorada.
623|We're going [out] tonight.|Esta noche salimos.
624|[Do you have] a boyfriend?|¿Tienes novio?
625|We've been [a couple] for a month.|Llevamos un mes saliendo juntos.
626|I'd like to [introduce] you to my parents.|Quiero presentarte a mis padres.
627|I'm [a little nervous].|Estoy un poco nervioso.
628|We [met online].|Nos conocimos por internet.
629|We've [been through a lot].|Hemos pasado por mucho juntos.
630|She holds [the family together].|Ella mantiene unida a la familia.
631|He's [the baby] of the family.|Es el benjamín de la familia.
632|My sister is [just like our dad].|Mi hermana ha salido a mi padre.
633|We're [a well-oiled machine].|Somos un equipo bien compenetrado.
634|Those two are [inseparable].|Esos dos son inseparables.
635|He [did me a favor].|Me hizo un favor.
636|I owe you [one].|Te debo una.
637|[I owe you big time].|Esta te la debo.
638|She's [great with kids].|Se le dan muy bien los niños.
639|The kids [walk all over] him.|Los niños se le suben a la chepa.
640|We set [clear boundaries] for the kids.|A los niños les ponemos límites claros.
641|I want to [be a good role model for them].|Quiero ser un ejemplo para ellos.
642|He [takes after his mom].|Ha salido a su madre.
643|They [fight like cats and dogs].|Se llevan como el perro y el gato.
644|The mood at the family dinner was [tense].|El ambiente en la comida familiar estaba tenso.
645|We [finally talked it out].|Por fin hemos hablado las cosas.
646|I [gave him a piece of my mind].|Le dije cuatro verdades.
647|She [doesn't mince words].|No tiene pelos en la lengua.
648|He [gets offended easily].|Se ofende enseguida.
649|She [holds grudges].|Es rencorosa.
650|I [don't hold grudges].|Yo no soy rencoroso.
651|[Let's bury the hatchet].|Enterremos el hacha de guerra.
652|He [apologized to me].|Me ha pedido perdón.
653|I've [forgiven him], but I haven't forgotten.|Le he perdonado, pero no lo he olvidado.
654|We [went our separate ways].|Cada uno siguió su camino.
655|The divorce was [hard on everyone].|El divorcio fue duro para todos.
656|She's [a single mom].|Es madre soltera.
657|He's [just fallen in love].|Está recién enamorado.
658|Those two [fell head over heels for each other].|Esos dos se enamoraron perdidamente.
659|[It was love at first sight].|Fue amor a primera vista.
660|They're [joined at the hip].|Son uña y carne.
661|He [proposed to her].|Le pidió la mano.
662|She [said yes]!|¡Ha dicho que sí!
663|We're getting married [at the courthouse].|Nos casamos por lo civil.
664|The wedding was [a huge party].|La boda fue un fiestón.
665|We're [expecting].|Estamos esperando un bebé.
666|The baby's due [in March].|El bebé nace en marzo.
667|I'm [on parental leave].|Estoy de baja por paternidad.
668|He [slept through the night].|Ha dormido toda la noche del tirón.
669|[She's] teething right now.|Le están saliendo los dientes.
670|The little one is [a bit shy] around strangers.|La pequeña es un poco desconfiada con los extraños.
671|He's [going through the terrible twos].|Está en la edad de las rabietas.
672|She's [smack in the middle of puberty].|Está en plena adolescencia.
673|The kids are [past the hardest part].|Los niños ya han pasado lo peor.
674|We're [proud grandparents].|Somos unos abuelos orgullosos.
675|He [walked out on his family].|Abandonó a su familia.
676|We [take turns looking after] Grandma.|Cuidamos por turnos de la abuela.
677|She lives [in a nursing home].|Vive en una residencia.
678|He [passed away last year].|Falleció el año pasado.
679|We miss him [so much].|Lo echamos mucho de menos.
680|The funeral is [on Friday].|El entierro es el viernes.
681|She has [a big heart].|Tiene un gran corazón.
682|He's [a loyal friend].|Es un amigo fiel.
683|[You can always count on] her.|Con ella siempre se puede contar.
684|[A friend in need] is [a friend indeed].|Los amigos de verdad se conocen en los malos momentos.
685|We know each other [inside and out].|Nos conocemos como si nos hubiéramos parido.
686|I [feel right at home with you guys].|Me siento como en casa con vosotros.
687|You're [part of the family].|Eres de la familia.
688|We [haven't been in touch in a long time].|Hace mucho que no damos señales de vida.
689|She only reaches out [when she needs something].|Solo llama cuando necesita algo.
690|He's [gone completely silent].|No da señales de vida.
691|That has to [stay in the family].|Eso tiene que quedar en familia.
692|We had [a family meeting].|Hicimos una reunión familiar.
693|The relatives are coming [for Christmas].|Los parientes vienen en Navidad.
694|I'm looking forward [to seeing everyone again].|Tengo ganas de volver a veros a todos.
695|We're [spread out all over the place].|Estamos repartidos por todas partes.
696|He's [the spitting image of his dad].|Es el vivo retrato de su padre.
697|She has [her mom's eyes].|Tiene los ojos de su madre.
698|You're [my everything].|Eres mi vida entera.
699|He was [laughing up his sleeve].|Se rio por lo bajo.
700|She has [him wrapped around her little finger].|Lo tiene comiendo de su mano.
701|Those two have been [joined at the hip] since they were little.|Esos dos son como hermanos desde pequeños.
702|That's [a sore spot] in our family.|Es un tema delicado en nuestra familia.
703|I [hate putting my foot in my mouth] at family parties.|No me gusta meter la pata en las fiestas familiares.
704|He's [the problem child] of the family.|Es el que más preocupa de la familia.
705|She [wears the pants].|Ella lleva los pantalones.
706|He lets [her boss him around].|Se deja mangonear por ella.
707|I'm [always here to listen].|Tienes mi oído siempre a tu disposición.
708|You can [always come to me].|Puedes acudir a mí cuando quieras.
709|She [had my back].|Ella me apoyó.
710|He [stood by me].|No me dejó solo.
711|We'd [walk through fire for each other].|Pondríamos la mano en el fuego el uno por el otro.
712|She [read him the riot act].|Le leyó la cartilla.
713|He [got a real earful].|Tuvo que aguantar una buena bronca.
714|[There's trouble in paradise].|Las cosas andan revueltas en casa.
715|[Things are] really [tense] at their place.|En su casa el ambiente está cargado.
716|We [really gave each other a piece of our minds].|Nos dijimos las verdades a la cara.
717|They're [sworn enemies].|Son enemigos a muerte.
718|They [have nothing in common].|No tienen nada que ver el uno con el otro.
719|He's [a jack of all trades].|Es un culo inquieto, está en todo.
720|She's [a sweetheart].|Es un pedazo de pan.
721|He has [a heart of gold].|Tiene un corazón de oro.
722|She's [no dummy].|No tiene un pelo de tonta.
723|He's [an old flirt].|Es un viejo ligón.
724|She's [making eyes at] him.|Le pone ojitos.
725|He's [got his eye on her].|Le ha echado el ojo.
726|She [dumped him].|Ella lo mandó a paseo.
727|He's [heartbroken].|Tiene mal de amores.
728|She's [head over heels in love].|Está enamorada hasta las trancas.
729|Those two are [in seventh heaven].|Esos dos están en el séptimo cielo.
730|They [said "I do"].|Se dieron el sí quiero.
731|He [married into a rich family].|Se casó con alguien de una familia rica.
732|The marriage [fell apart].|El matrimonio se fue a pique.
733|They're [going through a divorce].|Están en pleno divorcio.
734|He pays [child support].|Paga la pensión alimenticia de los hijos.
735|They have [joint custody].|Tienen la custodia compartida.
736|The kid goes back and forth [between mom and dad].|El niño va y viene entre su padre y su madre.
737|We're [a wonderfully mixed-up family].|Somos una familia de lo más variopinta.
738|[Blood really is thicker than water].|La sangre al final tira.
739|I'm [the black sheep], I know.|Soy la oveja negra, lo sé.
740|He's [nothing like the rest of the family].|No se parece en nada a los suyos.
741|It's [in her blood].|Lo lleva en la sangre.
742|[Like boss, like crew].|De tal palo, tal astilla.
743|She [looks exactly like her mom].|Es clavadita a su madre.
744|He was [named after his grandpa].|Le pusieron el nombre de su abuelo.
745|The family tradition gets [passed down from generation to generation].|La tradición familiar se transmite de generación en generación.
746|The family business has [been in our hands for three generations].|La empresa familiar lleva tres generaciones en nuestras manos.
